TYP	Street #	CP	Str Name	Sfx	Unit #	City	State	Zip	Area	County	Subdivision	GS Dist	HS Dist	Tot # Units	Type DE/AT	# Stories	Yr Blt	MLS #	Stat	Contingency	Orig List Pr	LP/SP	Sold Pr	List Price	FIN	Short Sale/Foreclosed/Court Approved	SP:LP	SP:OLP	MT	LMT	PIN	Mult PINs	Addl Tax Info	% Common	Taxes	Tax Exemps	Tax Year	As/Asc Dues	MAF	Master Association Fee($)	Spec Assess	Special Service Area	Special Service Area Fee	Unit Fl No	Model	ASF	SF Source	Total SF	Main SF	Aprx Total Fin SF	Exposure	# Rms	Beds	All Beds	Bsmt. Beds	# Full Baths	# Half Baths	Baths	# Interior Fireplaces	#GSp	Garage Type	Bsmt	Basement Description	Remarks	Agent Remarks	# Parking Spaces	Air	Heat/Fuel	AAG	Interior Property Features	Is Parking Included in Price?	Appliances	Amen	Com Ar Amen	Asses Incl	Management Company	Management Contact Name	Management Phone	% Own Occ	Can Owner Rent	Parking Fee/Lease $	2nd Bdr Flr	3rd Bdr Flr	4th Bdr Flr	Deeded Garage Cost	Deeded Parking Cost	Din Flr	Equipment	Fam Rm Flr	Kit Flr	Liv Rm Flr	Mast Bd Bth	Mast Bd Flr	2nd Bdr Sz	3rd Bdr Sz	4th Bdr Sz	Mast Br Sz	Liv Rm Sz	Kit Sz	Fam Rm Sz	Din Sz	Additional Rooms	Bth Amen	Din Rm	Exterior Property Features	List Date	Contract Date	Off Mkt Dt	Closed Date	Acreage
AT	545	N	Dearborn	ST	3104	Chicago	Illinois	60654	8008	Cook		299	299	283	Condo, High Rise (7+ Stories)	1	2003	09189408	CLSD		325000	302000	302000	325000	Conventional	N/A	93%	93%	26	26	17092410361243				5260	None	2014	708	No		No	No		31		868	Builder					4	1	1	0	1	0	1		1	Attached	None	None	Rare, large/corner/high floor one bedroom at The Grand Plaza! Larger floor plan features a separate dining + living space with an open kitchen with large island. Great balcony with city views. Amazing building amenities: 50,000 sqf club with outdoor pool, sundeck, business center, outdoor run track, fitness center, plus much more! Great River North location!	RARE CORNER 1BR AVAILABLE.  FIRST 04 UNIT IN 2 YEARS.  INCREDIBLE LIVING SPACE + WORK SPACE AND ROOM FOR DINING.   BEAUTIFUL N/E SKYLINE VIEW WITH EVEN A SMALL GLIMPSE OF THE LAKE FROM BALCONY.  $702 HOA FEE INCLUDES CABLE TV AND INTERNET (SOME LISTINGS DON'T REFLECT THIS MANDATORY BLDG FEE B/C IT'S NOT TECHNICALLY PART OF HOA).  CORPORATE RENTAL-OCCUPIED, SO MIN 24HR NOTICE IS A MUST. UNIT VACANT THIS WEEK/WEEKEND, EASY TO SHOW!		Central Air	Gas, Forced Air			No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer		Door Person, Elevator, Exercise Room, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Pool-Outdoors, Sauna, Security Door Locks, Valet/Cleaner, Whirlpool, Business Center	Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Wi-Fi, Internet Access	SUDLER	JEFF WEISS	(312) 222-9466		Yes							Carpet			Ceramic Tile	Carpet	None	Carpet				13X12	21X13	08X08		COMBO	No additional rooms		Combined w/ LivRm	Balcony	04/08/2016	05/03/2016	05/03/2016	05/13/2016	
AT	545	N	Dearborn	ST	3007	Chicago	Illinois	60654	8008	Cook		299	299	283	Condo	37	2003	09222188	CLSD		475000	475000	475000	475000	Conventional	N/A	100%	100%	6	6	17092410361235				5447.29	Homeowner	2014	863	No		No	No		30		1210	Builder				S (South), City	4	2	2	0	2	0	2		2	Attached	None	None	Spectacular south east corner unit. Split 2BR/2BA, floor-to-ceiling windows and 34' long balcony with sweeping views of the city. Numerous upgrades: designer kitchen with SS appliances, Sicilian teak wood floors in main living areas, custom carpet in bedrooms, skim coated ceilings, custom closets in hallway and bedrooms, custom window treatments and solid-core doors installed throughout. Full amenity building includes pool, steam room, sundeck, basketball court, incredible fitness center, library, business center, onsite dry-cleaning, receiving room and 24hr doorman. Grocery store and fantastic restaurants within steps of your lobby. It does not get any more convenient than this.	Easy to show, come any time. I will arrange for the keys to available with the doorman. Please remove shoes when showing.  Parking is all rental in the building, however, you can buy guest passes on the third floor at a big discount if you ask.   Seller is licensed real estate broker.		Central Air, 2 Separate Systems	Gas, Forced Air		Hardwood Floors, Laundry Hook-Up in Unit	No			Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Outdoors, Receiving Room, Security Door Locks, Service Elevator, Steam Room, Valet/Cleaner, Business Center	Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Clubhouse, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal, Other, Wi-Fi, Internet Access	Sudler Property Management	Jeff Weiss	(312) 222-9466		Yes		Carpet						TV-Cable, Fire Sprinklers		Hardwood	Hardwood	Full	Carpet	13X11			14X12	19X13	10X8			Balcony, Foyer, Walk In Closet		Combined w/ LivRm	Balcony, End Unit	05/10/2016	05/15/2016	05/15/2016	06/27/2016	
AT	545	N	Dearborn	ST	2406	Chicago	Illinois	60654	8008	Cook		299	299	283	Condo	37	2003	09237656	CLSD		269000	254000	254000	269000	Cash	N/A	94%	94%	1	1	17092410361168				3559.90	None	2014	481	No		No	No		24		765	Builder					4	1	1	0	1	0	1				None	None	Buy this beautiful Convertible / Junior 1BR in the heart of River North!  Turnkey opportunity comes completely furnished at price.  Great for investors, lease in place.	Perfect for investor with existing furnished lease in place through November, with flexibility to terminate lease after June for owner occupant.  HOA does not reflect additional and building mandatory $62 cable/internet fee that is separate from HOA fee.		Central Air	Gas, Forced Air			No			Bike Room/Bike Trails, Door Person, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Outdoors, Service Elevator, Valet/Cleaner, Street Paved, Other	Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Doorman, Clubhouse, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal	SUDLER	JEFF WEISS	(312) 222-9466												Ceramic Tile	Carpet	None	Carpet				11X10	19X14	10X8		COMBO	No additional rooms				05/23/2016	05/23/2016	05/23/2016	06/14/2016	
AT	545	N	Dearborn	ST	2108	Chicago	Illinois	60654	8008	Cook		299	299	283	Condo, High Rise (7+ Stories)	37	2003	09180157	CLSD		325000	306000	306000	325000	Conventional	N/A	94%	94%	36	36	17092410361137				4136.75	None	2014	621	No		No	No		31		824	Builder				S (South), City	4	1	1	0	1	0	1				None	None	Panoramic South Views in this large sun-filled one bedroom with your own private big balcony. Features hardwood laminate floors, kitchen with large island, stainless steel appliances, and granite counters in kitchen and bath, large walk-in closet and in-unit Washer/Dryer. 50,000 square feet of hotel-like building amenities including running track, putting greens, newly renovated and equipped gym; basketball hoops court; business center; pool room; party room; sundecks equipped with commercial grills, outdoor pool. In the heart of River North with the best of Chicago is just outside your door. 2 dogs allowed 25 pds. each. Tenant Occupied until 6/30/16. Leased self park garage.	60% Rentals/40% owner occupants. 2 dogs allowed not more than 25 lbs each. Parking Rental Parking $258.		Central Air	Forced Air		Laundry Hook-Up in Unit	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer		Door Person, Elevator, Exercise Room, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Outdoors, Receiving Room, Service Elevator, Steam Room, Valet/Cleaner, Business Center	Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Clubhouse, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal, Other, Internet Access	N/A	N/A	(000) 000-0000	40	Yes							Wood Laminate			Ceramic Tile	Wood Laminate	None	Wood Laminate				11X16	14X18	10X8		COMBO	Balcony				03/31/2016	05/05/2016	05/05/2016	07/01/2016	
AT	545	N	Dearborn	ST	3005	Chicago	Illinois	60654	8008	Cook		299	299	283	Condo, Studio	37	2003	09233824	CLSD		245000	219000	219000	239500	Cash	N/A	91%	89%	30	18	17092410361233				3574	None	2014	483	No		No	No		30		690	Builder					2	0	0	0	1	0	1		1	Attached	None	None	Spacious condo in River North's famed Grand Plaza! Your choice to furnish as giant studio w/separate office or as traditional Jr 1BR.  30th floor delivers incredible views. Entertain w/style on the giant sky-view balcony. In-unit washer/dryer. 5-star resort-style amenities inc. outdoor & indoor pool, track, club room, steam/sauna, basketball court, fitness center, putting greens, & Jewel-Osco in bldg.	AWESOME OPPORTUNITY FOR LIVING OR INVESTOR.  FLEXIBLE LAYOUT ALLOWS FOR STUDIO + OFFICE LIVING, OR CONVERTIBLE LIVING. (SEE PHOTOS)   NEED 24 HR NOTICE ON SHOWINGS. 30TH FLOOR VIEW - CLEARS HILTON GARDEN INN ACROSS THE STREET FOR STUNNING EASTERN SKYLINE VIEWS. POSSIBLE LEASE EXTENSION FOR INVESTORS. HOA FEE DOES NOT REFLECT THE ADDITIONAL & MANDATORY $63/MONTH BASIC-CABLE + INTERNET FEE.		Central Air	Forced Air			No				Heat, Air Conditioning, Water, Gas, Common Insurance, Doorman, Clubhouse, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal	SUDLER	JEFF WEISS	(312) 222-9466		Yes												None						15X16	10X8			No additional rooms				05/21/2016	06/07/2016	06/07/2016	06/30/2016	
AT	545	N	Dearborn	ST	2211	Chicago	Illinois	60654	8008	Cook		299	299	283	Condo, High Rise (7+ Stories)	39	2006	09131197	CLSD		499900	490000	490000	499900	Conventional	N/A	98%	98%	125	9	17092410361151				6092.68		2014	852	No		No	No		1		1316	Estimated					6	2	2	0	2	0	2	0	0	None	None	None	Spacious 2 Bed/2 Bath Condo + Den in River North. Updated Kitchen Features Stainless Steel Appliances & Granite Counters. Open To Light-Filled Living Room with Access to Huge Balcony. Large Master Bed Boasts Walk-In Closet & Spa-Like Bath with Rain Shower. Plenty Of Storage Throughout. Full Amenity Building includes 24hr Door Staff, Fitness Center, Basketball Court, Pool, Running Track, Sundeck, Library, Sauna & more!  Amazing Location. Close to red line, Shops & Restaurants.			Central Air	Gas		Hardwood Floors, Laundry Hook-Up in Unit	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, All Stainless Steel Kitchen Appliances			Heat, Air Conditioning, Water, Gas, Doorman, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal	Sudler	N/A	(000) 000-0000x0000														Full		16X11			15X11	21X14	10X10		COMBO	Den		Combined w/ LivRm	Balcony	02/04/2016	02/12/2016	02/12/2016	04/04/2016	
AT	545	N	Dearborn	ST	3201	Chicago	Illinois	60654	8008	Cook		299	299	283	Condo, Penthouse	36	2003	09237387	CLSD		929000	915000	915000	929000	Conventional	N/A	98%	98%	56	56	17092410361251				10347		2014	1362	No		No	No		32		1800	Estimated					5	2	2	0	2	0	2	1	0	Attached	None	None	Desireable River North Neighborhood, Penthouse Features 2 terraces, West, North & East Views. Custom Finishes: Sleek Solid Dark Stained Oak Wood flrs. Entertainment space: Remote thermostat controlled Ventless Marble Fireplace with Built-in Sonos Surround Sound Speakers.Contemporary Hunter Douglas Silhouette remote controlled blinds. Custom string drapery handmade in Germany. Chef’s kitchen: Double Thick Quartz Countertops, Brushed Custom Wood cabinets, Glass Mosaic Backsplash.Master suite features:  Private Terrace with Panoramic Western views of the Sunset. Master bedroom features dark solid oak wood floors, floating night stands, floating custom lights, customized his & hers walk-in closets.Master Bath: Carrara Italian Marble. Upscale Amenities: Outdoor Pool, Running Track, Fitness Center, Sauna, Steam room, 24hr doorman, MANY OF THE CUSTOM FURNSHINGS & FURNITURE CUSTOM TAILERED TO THE UNIT WILL BE INCLUDED.	Flawless inspection.  Buyer financing fell through.		Central Air	Gas, Electric		Hardwood Floors, 1st Floor Laundry, Laundry Hook-Up in Unit	No			Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Outdoors, Receiving Room, Sauna, Service Elevator, Steam Room, Valet/Cleaner, Business Center	Heat, Air Conditioning, Water, Gas, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal, Wi-Fi, Internet Access					Yes		Hardwood					Hardwood			Hardwood	Hardwood	Full	Hardwood	12X14			17X15	21X17	23X14		14X16	Balcony, Terrace			Balcony, End Unit	05/25/2016	07/19/2016	07/19/2016	09/02/2016	
AT	545	N	Dearborn	ST	3705	Chicago	Illinois	60654	8008	Cook		299	299	283	Condo, High Rise (7+ Stories), Penthouse	37	2002	09209377	CLSD		469000	452500	452500	469000	Conventional	N/A	96%	96%	338	7	17092410361284				7443.46	None	2014	1006	No		No	No		37		1250	Estimated				S (South)	5	2	2	0	2	0	2		1	Attached	None	None	Penthouse unit at Grand Plaza. Over 80k in upgrades! Custom kitchen features elegant cabinetry, granite island, tile backsplash and stainless appls. Sun filled open floor plan with custom lighting and bamboo floors. Generous master suite with organized closets. Spa like master bath with modern finishes, dual sink, rain shower.  Unobstructed south facing views from private balcony. In unit W/D.  Finest amenities in River North- 24h dm, fitness ctr, outdoor track, basketball court, business center, billiards, atrium, pool dry cleaners and supermarket on site. Rental parking on site.	Cable assmt is an extra $62.29, rental parking $258 a month. Only 6 units on the 37 floor. Tenant is MTM. Seller will consider all offers!		Central Air	Gas		Hardwood Floors, 1st Floor Laundry, Laundry Hook-Up in Unit	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, All Stainless Steel Kitchen Appliances		Door Person, Elevator, Exercise Room, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Outdoors, Receiving Room, Sauna, Business Center, Curbs/Gutters, Sidewalks, Street Lights, Street Paved	Heat, Air Conditioning, Water, Gas, Common Insurance, Doorman, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal	Sudler	Jeff Weiss	(312) 222-9466		Yes		Carpet								Marble	Hardwood	Full	Carpet	11X12			11X15	14X18	10X14		COMBO	No additional rooms	Double Sink, Full Body Spray Shower	Combined w/ LivRm		04/28/2016	05/04/2016	05/04/2016	06/13/2016	
AT	545	N	Dearborn	ST	W1602	Chicago	Illinois	60654	8008	Cook		299	299	283	Condo	35	2004	09186378	CLSD		315000	307500	307500	315000	Conventional	N/A	98%	98%	16	16	17092410361076				3195.81		2014	496	No		No	No		16		825	Estimated					4	1	1	0	1	0	1		350	Attached	None	None	Stunning 1BR/1BA in Dearborn Plaza offers a wonderful proximity to all that Downtown and River North have to offer. Steps from the Red Line CTA, buses, 90/94, and Lake Shore Drive this cozy condo is move-in ready with an upgraded master suite featuring customized walk-in closet, hardwood floors, and great views of down town. The building features every amenity that you desire from 24-hour door staff, on-site maintenance, rooftop pool, full-size gym, business center, entertainment room, and much more. Don't miss out. Parking available as well.	Investor's dream with a corporate housing tenant already leased but lease is able to be terminated to accommodate home-buyer.		Central Air	Gas, Forced Air			No				None	On Site	Jeff Weiss	(312) 222-9466														None					15X13	20X15	10X8		COMBO	Walk In Closet				04/06/2016	04/21/2016	04/21/2016	06/03/2016	
AT	545	N	Dearborn	ST	3101	Chicago	Illinois	60654	8008	Cook		299	299	284	Condo	1	2001	09263839	CLSD		479000	465000	465000	479000	Cash	N/A	97%	97%	12	12	17092410361240				6586	None	2014	952	No		No	No		31		1310	Builder				N (North), W (West)	5	2	2	0	2	0	2		1	Attached	None	None	Rare corner 2BR home at renowned Grand Plaza. Enjoy the famous amenities in the heart of River North.   Split-bedroom floorplan offers a large living space with incredible views.  Relax or entertain on the 33' balcony.   In-unit washer & dryer is included. Supreme location with 5-star amenities including: large fitness center, half basketball court, pool, running track, sundeck, billiard room, library, business center, saunas, on-site management, 24 hour door staff, dry cleaners, & more! What city living is meant to be!	CURRENTLY LEASED THROUGH AUGUST 15TH.  AT LEAST 24 HOUR NOTICE REQUIRED, WEEKDAY SHOWINGS BETWEEN 9AM-5PM ONLY. BEAUTIFUL 2BR, ONE OF FEW TIER 01 PLANS THAT CLEARS 600 N. DEARBORN TO THE N/W FOR INCREDIBLE SWEEPING VIEWS.  H/W FLOORS THROUGHOUT LIVING AREA AND NO POPCORN CEILINGS! CALL OR TEXT KAREEM AT 773-841-4026 FOR MORE INFO OR TO SCHEDULE A SHOWING.		Central Air	Forced Air		Hardwood Floors, Laundry Hook-Up in Unit	No			Door Person, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Outdoors, Valet/Cleaner, Whirlpool	Heat, Air Conditioning, Water, Gas, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal, Internet Access	SUDLER	JEFF WEISS	(312) 222-9466	44	Yes		Carpet					Hardwood	Fire Sprinklers		Hardwood	Hardwood	Full	Carpet	14X10			15X11	21X13	15X08		COMBO	Balcony, Foyer			Balcony	06/17/2016	06/28/2016	06/28/2016	07/14/2016	
AT	545	N	Dearborn	ST	2209	Chicago	Illinois	60654	8008	Cook		299	299	283	Condo	36	2003	09296400	CLSD		332000	320000	320000	332000	Conventional	N/A	96%	96%	26	26	17092410361149				4295	None	2015	625	No		No	No		22	1BR	824	Assessor				S (South), City	4	1	1	0	1	0	1				None	None	GORGEOUS SOUTH FACING SKYLINE VIEWS, CUSTOM DESIGNED 1BR IN PRIME RIVER NORTH! CONDO FEATURES HARDWOOD FLOORS THAT FLOW FROM THE LIVING ROOM TO THE CLOSET & BEDROOM WITH SOUNDPROOF UNDER PADDING. KITCHEN IS EQUIPPED WITH THICK GRANITE ISLAND COUNTER-TOPS, BRAND NEW STAINLESS STEEL APPLIANCES.  MASTER BEDROOM HAS A WALK IN CLOSET.   IN-UNIT WASHER, DRYER & A HUGE BALCONY.   BUILDING FEATURES: HOTEL-LIKE 50,000 SQFT OF AMENITY SPACE STARTING WITH THE OUTDOOR POOL WITH SOUTH WEST EXPOSURE /SUNDECK, SAUNA, STEAM ROOM, RUNNING TRACK, FITNESS CENTER, BASKETBALL COURT, MEDIA ROOM, INDOOR RESISTANCE POOL, BUSINESS CNTR.  ENJOY THE HIGHEST QUALITY DESIGNER HOME WITH FULL SERVICE LUXURIOUS AMENITIES ALL WITHIN WALKING DISTANCE TO THE BEST CHICAGO OFFERS. ***ASSESSMENTS INCLUDE CABLE, INTERNET, AC, HEAT, GAS WATER, TRASH, 24HR DOORMAN & ALL BUILDING AMENITIES. ****			Central Air	Gas		Hardwood Floors, Laundry Hook-Up in Unit	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, All Stainless Steel Kitchen Appliances		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Pool-Outdoors, Receiving Room, Sauna, Steam Room, Valet/Cleaner, Whirlpool	Heat, Air Conditioning, Water, Gas, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Wi-Fi, Internet Access	Sudler	Jeff	(312) 222-9466		Yes							Hardwood			Hardwood	Hardwood	None	Hardwood				11X16	14X18	11X8		COMBO	No additional rooms		Combined w/ LivRm	Balcony	07/25/2016	08/19/2016	08/19/2016	09/26/2016	
AT	545	N	Dearborn	ST	1111	Chicago	Illinois	60654	8008	Cook		299	299	283	Condo, High Rise (7+ Stories)	37	2003	09291072	CLSD		449900	430000	430000	449900	Conventional	N/A	96%	96%	8	8	17092410361030				4488.38		2014	797	No		No	No		11		1320	Estimated					5	2	2	0	2	0	2		1	Attached	None	None	SPACIOUS 2 BRS, 2 BATHS CONDO IN FAMOUS GRAND PLAZA, GREAT OPEN SPACE WITH GREAT VIEW. MASTER SUIT WITH MASTER BATH ROOM & WALK-IN CLOSET. OPEN KITCHEN WITH GRANITE ISLAND. LARGE LIVING ROOM SLIDING DOOR TO LARGE BALCONY. 2 SPACIOUS BED ROOMS ALSO HAVE SLIDING DOOR TO BALCONY WITH GREAT VIEW. STORAGE & LAUNDRY IN UNIT. AMENITIES INCLUDE: SWIMMING POOL, FITNESS, BASKETBALL, RUNNING TRACK, YOGA, LIBRARY, CLUB ROOM, BUSINESS CENTER, OUTDOOR GRILL AREAS.... WALKING DISTANCE TO THE BEST OF CHICAGO OFFER. PARKING AVAILABLE FOR RENT $263/MO. EASY TO SHOW. PRE-APPROVED BUYER SHOW NOW.	PLEASE PRE-APPROVED BUYERS. MONTHLY ASSESSMENT: $733.91 + $62.29 CABLE=$796.2.  EZ SHOWING, just email Mai at maivntrealty@sbcglobal.net.  PLEASE TURN OFF LIGHTS AND LOCK ALL DOORS & SLIDING DOORS.  AGENT IS RELATED TO SELLER.		Central Air	Gas, Forced Air			No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer		Door Person, Elevator, Exercise Room, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Outdoors, Receiving Room, Sauna, Service Elevator, Steam Room, Valet/Cleaner, Business Center	Heat, Air Conditioning, Water, Gas, Common Insurance, Doorman, TV/Cable, Clubhouse, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	SUDLER PROPERTY MANAGEMENT	JEFF WEISS	(312) 222-9466				Carpet								Ceramic Tile	Carpet	Full	Carpet	15X11			12X18	19X13	12X10		COMBO	Foyer, Walk In Closet, Balcony, Storage				07/19/2016	07/26/2016	07/26/2016	09/08/2016	
AT	545	N	Dearborn	ST	2808	Chicago	Illinois	60654	8008	Cook		299	299	283	Condo	36	2003	09363324	CLSD		325000	320000	320000	325000	Cash	N/A	98%	98%	4	4	17092410361214				5211	None	2015	614	No		No	No		28	1BR	827	Builder				S (South), City	4	1	1	0	1	0	1		1	Attached	None	None	1 BEDROOM/1 BATH CONDO IN PRIME RIVER NORTH NEIGHBORHOOD.   FEATURES SOUTH FACING SKYLINE CITY VIEWS.  A HUGE BALCONY  WITH GORGEOUS SUNSHINE!.  THIS SPACIOUS LAYOUT FEATURES A CENTER GRANITE ISLAND KITCHEN COUNTERTOP WITH CLASSIC WHITE CABINETS.  MASSIVE MASTER BEDROOM SPACE FEATURING A HUGE WALK IN CLOSET, AND  SOUTH CITY VIEWS.  PLENTY OF SUNSHINE THROUGHOUT.  IN-UNIT WASHER, DRYER.   BUILDING FEATURES: HOTEL-LIKE 50,000 SQFT OF AMENITY SPACE STARTING WITH THE OUTDOOR POOL WITH SOUTHWEST EXPOSURE /SUNDECK, SAUNA, STEAM ROOM, RUNNING TRACK, FITNESS CENTER, BASKETBALL COURT, MEDIA ROOM, INDOOR RESISTANCE POOL, BUSINESS CNTR., 24HR DOOR STAFF.  ENJOY THE HIGHEST QUALITY DESIGNER HOME WITH FULL SERVICE LUXURIOUS AMENITIES ALL WITHIN WALKING DISTANCE TO THE BEST CHICAGO OFFERS.	Cable and Internet is $62 additional per month to the monthly assessments.		Central Air	Gas		Laundry Hook-Up in Unit	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, All Stainless Steel Kitchen Appliances		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Pool-Outdoors, Receiving Room, Sauna, Steam Room, Valet/Cleaner, Whirlpool	Heat, Air Conditioning, Water, Gas, Doorman, TV/Cable, Clubhouse, Exercise Facilities, Pool, Exterior Maintenance, Wi-Fi, Internet Access	Sudler	JEFF	(312) 222-9466		Yes							Carpet			Ceramic Tile	Carpet	None	Carpet				11X16	14X18	11X8		COMBO	No additional rooms		Combined w/ LivRm	Balcony	10/10/2016	10/13/2016	10/13/2016	11/17/2016	
AT	545	N	Dearborn	ST	3303	Chicago	Illinois	60654	8008	Cook	Grand Plaza	299	299	283	Condo	36	2003	09359083	CLSD		375000	365000	365000	375000	Cash	N/A	97%	97%	86	22	17092410361261				5447	Homeowner	2014	862	No		No	No		33	1BR	1070	Appraiser				N (North), W (West), City	5	2	2	0	1	0	1	1	1	Attached	None	None	Live the Penthouse Life in the HEART of River North! This is unique corner unit has floor to ceiling windows w/ fabulous city views!  This 2bed/1bath is literally ripped right out of a magazine. Designer owned and decorated, this boasts a true chefs kitchen w/ walnut breakfast bar, LG stainless steel appliances, granite counter, backslapsh, and new cabinet hardware.  Wide plank hardwood floors throughout. Whole unit gets great natural light w/ fireplace that has custom built-ins that tastefully hide your a/v equipment. Completely remodeled bath! Spacious bedroom w/ his & her custom closets! In unit front loading washer and dryer. This has it all! Full amenity building w/ outdoor pool, fitness room, outdoor track, basketball court, library, party room, cafe, & 24hr doorman. Rental Parking on site for 253 a month. Take a 3D Virtual Reality Tour w/ Matterport Tech. Click on the VIRTUAL TOUR button, and walk around!	Parking can be rented| No Lawsuits| No upcoming specials | Recent work done to the building New Com Ed gas meter, redone gym, redone outside deck areas, new lobby and common floors planned to be redone| 2.4 mil in reserves | 2nd bed is used as a living room, but can easily be used as a master bedroom | Property disclosure & floor plan in additional documents		Central Air	Gas		Hardwood Floors, Laundry Hook-Up in Unit	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer, All Stainless Steel Kitchen Appliances		Door Person, Elevator, Exercise Room, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Pool-Outdoors, Receiving Room, Sauna, Service Elevator, Valet/Cleaner, Whirlpool	Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Clubhouse, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Wi-Fi, Internet Access	Jeff Weiss	grandplazamgr@sudlerchicago.com	(000) 000-0000		Yes		Hardwood					Hardwood	TV-Cable, Fire Sprinklers		Ceramic Tile	Hardwood	None	Hardwood	22X18			11X16	15X13	9X3		COMBO	Foyer		Combined w/ LivRm	End Unit, Cable Access	10/04/2016	10/25/2016	10/25/2016	11/20/2016	
AT	545	N	DEARBORN	ST	2806	Chicago	Illinois	60610	8008	Cook	GRAND PLAZA	299	299	283	Condo, High Rise (7+ Stories)	37	2003	09361621	CLSD		279000	276000	276000	279000	Conventional	N/A	99%	99%	4	4	17092410361212				4211	None	2015	559	No		No	No		28		765	Landlord/Tenant/Seller				S (South), E (East)	3	1	1	0	1	0	1	0	1	Attached	None	None	Beautiful home in the sky in popular River North. Close to transportation, shopping, dining and everything the city has to offer. This upgraded home features a large balcony, new carpeting, updated kitchen, in-unit laundry and a small office nook. This is the place to make your home in the city!	No Rental Cap. Leased parking available in attached garage.		Central Air	Gas		1st Floor Laundry, Laundry Hook-Up in Unit	No	Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Outdoors, Receiving Room, Sauna, Security Door Locks, Service Elevator, Steam Room, Valet/Cleaner, Whirlpool, Business Center	Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Sudler Property Management	Jeff Weiss	(312) 222-9466										Fire Sprinklers, TV-Cable		Ceramic Tile	Carpet	None	Carpet				11X10	19X14	9X8			No additional rooms	Garden Tub	Combined w/ LivRm	Balcony, Storms/Screens, Grill-Outdoors, Cable Access	10/07/2016	10/10/2016	10/10/2016	11/08/2016	
