TYP	Street #	CP	Str Name	Sfx	Unit #	City	State	Zip	Area	Subdivision	GS Dist	HS Dist	Tot # Units	Type DE/AT	# Stories	Yr Blt	MLS #	Stat	Contingency	Orig List Pr	LP/SP	Sold Pr	List Price	FIN	Short Sale/Foreclosed/Court Approved	SP:LP	SP:OLP	MT	LMT	PIN	Mult PINs	Addl Tax Info	% Common	Taxes	Tax Exemps	Tax Year	As/Asc Dues	MAF	Master Association Fee($)	Spec Assess	Special Service Area	Special Service Area Fee	Unit Fl No	Model	ASF	SF Source	Total SF	Main SF	Aprx Total Fin SF	Exposure	# Rms	Beds	All Beds	Bsmt. Beds	# Full Baths	# Half Baths	Baths	# Interior Fireplaces	#GSp	Garage Type	Bsmt	Basement Description	Remarks	Agent Remarks	# Parking Spaces	Air	Heat/Fuel	AAG	Interior Property Features	Is Parking Included in Price?	Appliances	Amen	Com Ar Amen	Asses Incl	Management Company	Management Contact Name	Management Phone	% Own Occ	Can Owner Rent	Parking Fee/Lease $	2nd Bdr Flr	3rd Bdr Flr	4th Bdr Flr	Deeded Garage Cost	Deeded Parking Cost	Din Flr	Equipment	Fam Rm Flr	Kit Flr	Liv Rm Flr	Mast Bd Bth	Mast Bd Flr	2nd Bdr Sz	3rd Bdr Sz	4th Bdr Sz	Mast Br Sz	Liv Rm Sz	Kit Sz	Fam Rm Sz	Din Sz	Additional Rooms	Bth Amen	Din Rm	Exterior Property Features	Acreage	County	List Date	Contract Date	Off Mkt Dt	Closed Date
AT	800	N	MICHIGAN	AVE	3103	Chicago	Illinois	60611	8008	PARK TOWER	299	299	117	Condo, High Rise (7+ Stories)		2000	07319273	CLSD		1499900	1200000	1200000	1350000	Cash	N/A	89%	80%	205	205	17032310181035				11466.13		2008	797	No		No			31		2000					N (North), W (West)	5	2	2	0	2	1	2.1	1	1	Attached	None		UNBELIEVABLE SLEEK & MODERN DESIGNER UNIT IN THE ULTIMATE GOLD COAST BLDG - PARK TOWER. 2 BR, 2 1/2 BATH N/W CORNER W/ STUNNING LAKE & SUNSET VIEWS. FEATURES: WALNUT HARDWOOD FLOORS, CHERRY FLAT PANEL CABINETS,GRANITE COUNTERS, STAINLESS APPLIANCES, CUSTOM FIREPLACE W/GRANITE SURROUND, GRANITE MASTER BATH W/OVERSIZED STEAM SHOWER,STUNNING SLATE POWDER RM,LUXURY CONDO BLDG W/ HOTEL AMMENITIES! GARAGE PARKING INCLUDED	PARKING ASSESSMENT IS $85. SAT. T.V. IS $46.60		Central Air	Electric, Radiant		Bar-Wet, Hardwood Floors, Laundry Hook-Up in Unit	Yes			Door Person, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Service Elevator	Heat, Water, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Scavenger, Snow Removal	SUDLER PROPERTY MANAGEMENT		(312) 587-3280				Carpet					Hardwood			Hardwood	Hardwood	Y	Carpet	13X12			14X14	21X16	13X11		16X14			Combined w/ LivRm			Cook	09/08/2009	03/31/2010	03/31/2010	05/05/2010
AT	800	N	MICHIGAN	AVE	2501	Chicago	Illinois	60611	8008	PARK TOWER	299	299	117	Condo, High Rise (7+ Stories)		2000	07384432	CLSD		2925000	2625000	2625000	2925000	Conventional	N/A	90%	90%	98	98	17032310181016				24,548	None	2008	1706	No		No			25		3228					E (East)	11	3	3	0	2	1	2.1	1	1	Attached	None	None	OUTSTANDING VIEWS.CUSTOM BUILDER ADDED FABULOUS-CLASSIC, FINISHING TOUCHES! DIRECT EAST UNOBSTRUCTED VIEWS FROM ALL ROOMS! ALL CEDAR LINED CLOSETS. CUSTOM WINDOW SEATS OVERLOOK MICH AVE.WALNUT FLOORS.STONE&GRANITE FPL-MATCHING TABLE STAYS!  PROF.OFFICE W/CUSTOM BUILT INS OVERLOOKS LAKE W/4 FRENCH DOORS! "COOKS" KITCHEN W/WINE CELLAR,WARM.DRAWERS,DUAL SINKS &MORE! GREAT COLORS-VERY WARM W/PROF.WINDOW TREATMENTS.SHOW!	Buyers will love this clean,neat,warm home*Lots of closets-1 bedroom has 6 cedar lined doors alone*Cushioned window seats-make 'reading' views amazing*Whirlpool & sep.shower in master bath-warming towel bars in baths*Parking Space #5 inc.		Central Air	Electric, Forced Air, Indv Controls, Zoned		Hardwood Floors, Laundry Hook-Up in Unit	Yes	Oven/Range, Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer, Disposal		Door Person, Elevator, Storage, On Site Manager/Engineer, Receiving Room, Service Elevator, Whirlpool, Curbs/Gutters, Sidewalks, Street Lights, Street Paved	Water, Common Insurance, Doorman, Exterior Maintenance, Scavenger, Snow Removal	SUDLER				Yes		Hardwood	Hardwood				Hardwood	Humidifier, TV-Cable, Fire Sprinklers, CO Detectors	Hardwood	Marble	Hardwood	Full	Hardwood	12X11	13X14		16X16	14X16	17X15	14X18	14X16	Den, Enclosed Balcony, Foyer, Office, Terrace, Utility Room-1st Floor	Separate Shower, Double Sink	Combined w/ LivRm	Balcony, Storms/Screens, Private Entrance		Cook	11/20/2009	02/25/2010	02/25/2010	05/17/2010
AT	800	N	Michigan	AVE	2003	Chicago	Illinois	60611	8008		299	299	117	High Rise (7+ Stories)		2000	07409829	CLSD		1300000	1025000	1025000	1175000	Conventional	N/A	87%	79%	237	237	17032310181003				11466.13	Homeowner	2008	843	No		No			20		2000	Estimated				N (North), W (West)	6	2	2	0	2	1	2.1	1			None		Enjoy this handsome uniquely designed residence at the best location in the city! This perfect Pied-a-Terre has refined architectural details and luxurious finished through-out, figured olive wood & macassar Ebony Panels & functionial built-in cabinetry, open cooks kitchen-island, SubZ, Wolf, Etc. Sound system, dry bar/wine cooler, Itialian lighting. Enjoy a glass of wine on one of only two west facing 15x5 terraces!	Easy To Show - Short Notice		Central Air	Other		Hardwood Floors, Storage	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Refrigerator-Bar, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Elevator, Storage, On Site Manager/Engineer, Receiving Room, Service Elevator	Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Scavenger							Carpet					Hardwood	Humidifier, TV-Dish, Fire Sprinklers, CO Detectors		Hardwood	Hardwood	Full	Carpet	15X12			15X13	21X11	12X11		14X14	Foyer	Separate Shower	Separate	Balcony, Storms/Screens		Cook	01/07/2010	08/31/2010	08/31/2010	10/19/2010
AT	800	N	Michigan	AVE	5902	Chicago	Illinois	60611	8008	PARK TOWER	299	299	117	Condo		2000	07485299	CLSD		3499000	3200000	3200000	3499000	Conventional	N/A	91%	91%	35	35	17032310181108	No			22684		2008	1626	No		No			59		3100					N (North), E (East), W (West), City, Lake/Water	8	2	2	0	2	1	2.1	2	1		None		Imagine living close to the top of the Iconic Park Tower Residences on the 59th floor! This Magnificent highly customized residence has stunning completely unobstructive E,N & W views. All architectural details are custom designed using the finest finishes. Formal entry, formal living & dining rooms, cooks kitchen w/ top of the line app, cherry library/media room, 2 fireplaces, walnut flrs, enormous master bed, etc.	Assessment includes parking and cable. Parking taxes are $804/yr. Parking space 169. Enjoy all the amenities of the Park Hyatt Hotel in the best location in the city!!!		Central Air	Gas		Bar-Dry, Bar-Wet, Elevator, Hardwood Floors, Laundry Hook-Up in Unit, Storage	Yes	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal		Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Sauna, Security Door Locks, Service Elevator	Water, Gas, Common Insurance, Security, Doorman, Exterior Maintenance, Scavenger, Snow Removal							Hardwood					Hardwood		Carpet	Hardwood	Hardwood	Full	Carpet	18X15			29X16	28X15	17X11	20X17	15X15	Foyer	Separate Shower, Double Sink, Bidet	Separate	Balcony, Storms/Screens, End Unit		Cook	03/30/2010	05/03/2010	05/03/2010	06/15/2010
AT	800	N	MICHIGAN	AVE	5003	Chicago	Illinois	60611	8008		299	299	117	Condo, High Rise (7+ Stories)		2000	07512431	CLSD		1650000	1425000	1425000	1499000	Conventional	N/A	95%	86%	222	222	17032310181089				13672.29	None	2008	1023	No		No			50		2000	Estimated				N (North), W (West), City, Lake/Water, Park	5	2	2	0	2	1	2.1	1	1		None	None	Magnificent Property! Completely redone from top to bottom with unsurpassed attention to detail.  This unit is on one of only a few floors that is higher than the neighboring buildings to the north which allow for the most extraordinary lake views! Exquisite ebony wood floors, spa like baths, gourmet kitchen and the most sophisticated electronics package including electric blinds throughout. Garage avail for 50K.	Unbelievable value.  This price represents a price reduction of over $100,000!  Finishes are unlike any other unit - everything custom. Electronic window shades throughout, 5 built-in tv's, central lighting and music system - all included!		Central Air	Electric		Hardwood Floors, Laundry Hook-Up in Unit	No	Oven/Range, Microwave, Refrigerator, Freezer, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Security Door Locks, Service Elevator, Valet/Cleaner, Curbs/Gutters, Gated Entry, Sidewalks, Street Lights	Water, Gas, Parking, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Scavenger, Snow Removal							Carpet					Hardwood	Humidifier, TV-Cable			Hardwood	Full	Carpet	14X13			15X14	20X16	13X09		14X11	Den, Foyer, Gallery	Separate Shower, Steam Shower	Combined w/ LivRm	Storms/Screens, End Unit		Cook	04/26/2010	12/03/2010	12/03/2010	01/07/2011
AT	800	N	Michigan	AVE	2301	Chicago	Illinois	60611	8008	PARK TOWER	299	299	117	Condo, High Rise (7+ Stories)	1	2000	07572343	CLSD		3100000	2300000	2300000	2300000	Cash	N/A	100%	74%	477	477	17032310181010				34590.25	Homeowner	2009	1729	No		No	No		23		3228	Estimated				N (North), E (East), City, Lake/Water	7	3	3	0	3	0	3	1	1	Attached	None	None	Fabulous Home at the Park Tower Residences Where Every Room has Spectacular Views of Lake Michigan.  This Magnificent Residence has Open Floor Plan, Three Bedrooms, Three Baths, Family Room, Formal Living Room, Formal Dining Room, Large Kitchen with Island, Large Balcony and Abundant Storage! One Premier Parking Space Included	Assessment includes parking. $7,500 Bonus for a Closed Contract by November 15, 2011		Central Air	Other			Yes	Oven/Range, Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Elevator, Storage, On Site Manager/Engineer, Receiving Room, Service Elevator	Heat, Air Conditioning, Water, Gas, Parking, Common Insurance, Doorman, TV/Cable, Scavenger							Hardwood	Hardwood				Hardwood	Humidifier, TV-Dish, CO Detectors	Hardwood	Hardwood	Hardwood	Full	Hardwood	14X13	12X13		18X15	22X28	17X15	18X14	13X16	No additional rooms	Whirlpool, Separate Shower				Cook	07/05/2010	10/24/2011	10/24/2011	11/08/2011
AT	800	N	Michigan	AVE	3502	Chicago	Illinois	60611	8008	Park Tower	299	299	117	Condo, High Rise (7+ Stories)		2000	07606102	CLSD		3195000	2997500	2997500	3195000	Conventional	N/A	94%	94%	178	178	17032310181046	No			29372.87	None	2009	1588	No		No	No		35		3200	Estimated				N (North), W (West), City, Lake/Water	7	3	3	0	3	1	3.1	1	1	Attached	None	None	Magnificently totally renovated 3BRs,3.5 ultra de-luxe baths home w/ impressive family room is turn-key! Harmonious blend of ultimate refinement and sophisticated chic exudes utmost warmth! N,E,W mesmerizing skyline lake vistas! Ultimate Snaidero open, island kit replete with all accoutrements!! Walnut-stained flrs. High tech audio/visual equip.Posh lighting, custom built-in benches. Phenomenal master ste/bath.1prkg.	CALL CAROL FOR ALL SHOWINGS: 312/925-6311. Gorgeously totally reconfigured and renovated!   Exclusions:2 chandliers(dining & powder room) and scones in hallway. Amazingly done in exquisite neutral, highest finishes! Perfection!		Central Air	Electric, Baseboard, Radiant, Indv Controls		Bar-Dry, Elevator, Hardwood Floors, Heated Floors, Laundry Hook-Up in Unit, Storage	YES	Oven-Double, Oven/Range, Microwave, Dishwasher, Refrigerator, Refrigerator-Bar, Freezer, Washer, Dryer, Disposal		Door Person, Elevator, Storage, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Service Elevator, Steam Room, Valet/Cleaner, Whirlpool, Curbs/Gutters, Sidewalks, Street Lights, Street Paved	Water, Gas, Parking, Common Insurance, Security, Doorman, TV/Cable, Scavenger, Snow Removal					No		Hardwood	Hardwood				Hardwood	Humidifier, TV-Cable, Fire Sprinklers, CO Detectors, Sprinkler-Lawn	Hardwood	Hardwood	Hardwood	Full,Shared	Hardwood	14X13	13X12		17X15	27X14	17X17	14X14	18X15	Terrace	Whirlpool, Separate Shower	Separate, Combined w/ LivRm	Balcony, Grill-Outdoors, End Unit		Cook	08/10/2010	02/03/2011	02/03/2011	05/03/2011
AT	800	N	MICHIGAN	AVE	4901	Chicago	Illinois	60611	8008		299	299	117	Condo, High Rise (7+ Stories)		2001	07643905	CLSD		4500000	3200000	3200000	3600000	Cash	N/A	89%	71%	81	81	17032310181084	No			35,995.0	None	2008	2550	No		No			49		4200	Builder				S (South), E (East), W (West), City, Lake/Water, Park	8	3	3	0	4		4	2	2		None	None	PRE-SHORT SALE STATUS!! FIRST FULLY BUILT-OUT ENTIRE FRONT HALF OF PARK HYATT IN THE PAST 9 YEARS FOR SALE! FULL HOME ENCOMPASSES ENTIRE EAST VIEWS AND BOTH NORTH AND SOUTH, FULL FRONT HALF OF THE BLDG! MAGNIFICENTLY RECONFIGURED HOME BOASTS EXCEPTIONAL FLOW & OPENESS. RICH, WARM WOODS. ONLY 2 OF A KIND OF 4200 SQ. FT. 3BRS, STUDY, FAMILY ROOM, PHENOMENAL MASTERSTE/BATH,EXCEPTIONAL FLRPLN,2 FRPLCS.2PRKG INCLUDED!!	TOTALLY CUSTOM INTERIOR/FNISHES BY OWNER UNIQUE TO THE BLDG. NEVER HAD A FULLY BUILT-OUT ENTIRE FRONT HALF OF THIS CALIBRE VIEWS FOR 4200 SQ. FT. LAST CONCRETE SPACE SOLD FOR $4,000,000.  SHOW AND SELL! PRE SHORT SALE STATUS,CAN CLOSE IMMED		Central Air	Electric, Baseboard		Bar-Wet, Hardwood Floors, Laundry Hook-Up in Unit	Yes	Oven-Double, Microwave, Dishwasher, Refrigerator, Refrigerator-Bar, Freezer, Washer, Dryer, Disposal		Storage, Health Club, On Site Manager/Engineer, Pool-Indoors, Receiving Room, Restaurant, Service Elevator, Steam Room, Whirlpool, Other	Water, Gas, Parking, Common Insurance, Security, Doorman, Exterior Maintenance, Scavenger							Hardwood	Hardwood				Hardwood	Humidifier, TV-Cable, Fire Sprinklers	Other	Hardwood	Hardwood	Full	Hardwood	14X13	12X13		34X30	22X30	17X14		21X13	Bar, Den, FAM, Foyer, Gallery, Library, Media Room, Sitting Room, Terrace, Utility Room-1st Floor	Whirlpool, Separate Shower	Separate, Combined w/ LivRm	Balcony, End Unit		Cook	09/28/2010	12/17/2010	12/17/2010	04/14/2011
AT	800	N	Michigan	AVE	66PH	Chicago	Illinois	60611	8008	PARK TOWER	299	299	117	Condo, High Rise (7+ Stories), Penthouse	67	2000	08221404	CLSD		15000000	15000000	15000000	15000000	Cash	N/A	100%	100%	1	1	17032310181116				109373	None	2011	5372	No		No	No		66		7900	Builder				N (North), S (South), E (East), W (West), City, Lake/Water, Park	9	3	3	0	4	5	4.5		3	Attached	None	None	Sold before print!   Park Tower full floor Penthouse residence features 16’ ceilings & 360 degree panoramic views. Approximately 7900 square feet of living space, plus a 44'x15' private terrace space.	Room sizes are suggested only on approximate measurements.		Central Air	Electric, Baseboard			Yes			Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Sauna, Service Elevator, Steam Room, Valet/Cleaner, Business Center, Curbs/Gutters, Sidewalks, Street Lights, Street Paved, Other	Water, Gas, Parking, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal, Other	Sudler	Lindsay	(312) 587-3280		Yes												Full		13X12	14X12		35X15	35X28	27X15	42X13	26X15	Foyer, Library, Office, Terrace	Whirlpool, Separate Shower, Double Sink	Separate			Cook	08/29/2012	09/03/2012	11/16/2012	11/16/2012
AT	800	N	MICHIGAN	AVE	5502	Chicago	Illinois	60611	8008	PARK TOWER	299	299	117	Condo, High Rise (7+ Stories)	67	2000	08283307	CLSD		4900000	4100000	4100000	4499000	Conventional	N/A	91%	84%	156	156	17032310181100				44530.89	Homeowner	2011	2446	No		No	No		55		4200	Estimated				N (North), E (East), W (West), Lake/Water	7	3	3	0	3	1	3.1	2	2	Attached	None	None	This home is pure perfection featuring grand entry, limestone floors, electronic blinds, 2 fireplaces & breathtaking views of the E, N, & W. Elegant master suite w/great closets, stunning bath w/ freestanding tub & onyx shower. Gourmet kitchen steps from lrg terrace. Family room has wood paneling & cove ceiling. 3 ensuite bdrms. Amazing attention to detail. 2 side by side garage spaces included in price. A must see!!	Enjoy amenities of the famed Park Hyatt Hotel from room service, concierge service, NOMI and Spa Health Club with your membership. PLEASE CLICK ON ADDITIONAL INFORMATION FOR FLOORPLAN AND DISCLOSURES.		Central Air, 2 Separate Systems	Electric		Bar-Wet	Yes	Oven-Double, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal		Door Person, Elevator, Storage, Service Elevator	Water, Gas, Common Insurance, Doorman, TV/Cable, Exterior Maintenance, Scavenger, Snow Removal	Sudler	Lindsay/Shelly	(312) 587-3280		Yes		Stone	Stone				Stone		Stone	Stone	Stone	Full	Carpet	15X15	11X10		16X25	17X21	19X14	15X18	11X21	No additional rooms		Separate	Balcony		Cook	03/04/2013	08/06/2013	08/06/2013	09/23/2013
AT	800	N	Michigan	AVE	2502	Chicago	Illinois	60611	8008	Park Tower	299	299	117	Condo, High Rise (7+ Stories)		2000	07702258	CLSD		2999000	2405000	2405000	2999000	Contract	N/A	80%	80%	381	51	17032310181017				30492.30	Homeowner	2009	1732	No		Yes	No		25		0	Not Reported				S (South), E (East), W (West), City, Lake/Water	6	3	3	0	4	1	4.1	1	1	Attached	None	None	Contemporary Edge to this Unique South & West Corner unit with Terrace overlooking Michigan Avenue-just clears top of Peninsula. Totally different floorplan designed by original owner 3 bdrm, 4.1 baths. New Florence Kitchen w/2 dishwashers, Wood floors that need to be redone, Gas Fireplace, Master Suite-His & Her baths. Steam shower, Jacuzzi, Surround sound throughout. Garage Parking $50K. World Class location & Bldg	Unit needs work!!		Central Air	Radiant		Bar-Dry, Elevator, Hardwood Floors, Laundry Hook-Up in Unit	Yes	Oven-Double, Oven/Range, Microwave, Dishwasher, Refrigerator, Refrigerator-Bar, Freezer, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Service Elevator, Curbs/Gutters, Gated Entry, Sidewalks, Street Lights, Street Paved	Water, Doorman, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	SUDLER						Hardwood	Hardwood		50000		Hardwood	Humidifier, TV-Cable, Fire Sprinklers, CO Detectors		Hardwood	Hardwood	Full	Hardwood	13X12	13X13		16X13	31X14	23X13		19X15	Foyer, Terrace, Utility Room-1st Floor, Walk In Closet, Other	Whirlpool, Separate Shower, Steam Shower, Bidet	Separate	Balcony, Grill-Outdoors, End Unit		Cook	01/04/2011	02/23/2011	02/23/2011	03/22/2011
AT	800	N	Michigan	AVE	2703	Chicago	Illinois	60611	8008	Park Tower	299	299	117	Condo, High Rise (7+ Stories)	67	2000	08322842	CLSD		1400000	1260000	1260000	1299000	Conventional	N/A	97%	90%	368	67	17032310181023				19433	None	2011	939	No		No	No		27		2052	Builder				S (South), W (West)	5	2	2	0	2	1	2.1	1	1	Attached	None	None	Park Tower is among the most luxurious buildings in Chicago. This stunning 2 bedroom 2.5 Bath unit is upgraded with the finest finishes. Beautiful open kitchen, rich wood floor, master suite featuring large walk-in closets, & spa like bathroom. Gorgeous views. Enjoy 5* amenities of the renowned Part Hyatt,restaurant,bar, many more. Parking is additional.	Parking #83 additional. Assesment $90 Storage #5		Central Air	Electric, Baseboard, Zoned			No	Oven-Double, Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer, Disposal		Door Person, Elevator, Exercise Room, Storage, Pool-Indoors, Receiving Room, Service Elevator	Water, Gas, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Pool, Scavenger, Snow Removal	Sudler	Shelly Castellano	(312) 587-3280		Yes		Hardwood					Hardwood			Hardwood	Hardwood	Full	Hardwood	13X12			14X14	21X16	11X13		16X24	No additional rooms					Cook	04/22/2013	06/27/2013	06/27/2013	08/09/2013
AT	800	N	Michigan	AVE	4001	Chicago	Illinois	60611	8008		299	299	117	Condo	66	2000	08364975	CLSD		3499000	3000000	3000000	3499000	Conventional	N/A	86%	86%	514	212	17032310181059				49008.39	Homeowner	2011	1862	No		No	No		40		3225	Estimated				S (South), E (East), Lake/Water	7	2	2	0	2	1	2.1	1	2	Attached	None	None	Totally customized 2 BR 2.1BA luxurious home with family room & office. Concrete & wood floors. Extensive cherry built-ins thruout. No detail left undone. Lutron lite system & Creston audio visual. Fabulous east views from every room. Price includes 2 pkg spaces. Amenities of the Park Hyatt Hotel.	GARAGE TAX $1,920.		Central Air	Electric, Baseboard			Yes	Oven-Double, Microwave, Dishwasher, Refrigerator, Refrigerator-Bar, Washer, Dryer, Disposal			Water, Gas, Common Insurance, Doorman, Exterior Maintenance, Scavenger	.	.	(000) 000-0000		Yes												Full		12X13			20X15	22X28	13X14	17X15	22X15	Office					Cook	06/10/2013	01/07/2014	01/07/2014	02/10/2014
AT	800	N	MICHIGAN	AVE	3002	Chicago	Illinois	60611	8008		299	299	117	Condo	1	UNK	08476841	CLSD		2595000	2310000	2310000	2495000	Conventional	N/A	93%	89%	1308	311	17032310181031				38545.75		2012	1683	No		No	No		30		3024	Estimated				S (South), E (East), W (West), City, Lake/Water	7	3	3	0	3	1	3.1	1	1	Attached	None	None	PANORAMIC SOUTH, EAST, CITY & SUNSET VIEWS FROM THIS 3100 SF PARK TOWER HOME. FINEST FINISHES FEATURING PRISTINE HARDWOODS, COVE MOLDINGS, AND A BEAUTIFUL FIREPLACE. SOUTH FACING KITCHEN W/BREAKFAST AREA, COOKS APPLIANCES AND A TRUE LAUNDRY ROOM. SUMPTUOUS MASTER SUITE W/HUGE CLOSET SPACE & NEWLY REDONE BATH. 2 BEAUTIFUL GUEST SUITES, FAMILY ROOM & HUGE EAST FACING TERRACE. 1 DEEDED PARKING SPACE INCLUDED & STORAGE.			Central Air	Electric		Bar-Wet, Hardwood Floors, Laundry Hook-Up in Unit	Yes	Oven/Range, Microwave, Dishwasher, High End Refrigerator, Washer, Dryer, Disposal		Door Person, Elevator, Exercise Room, Sundeck, Pool-Indoors, Restaurant, Valet/Cleaner	Water, Parking, Common Insurance, Doorman, TV/Cable, Pool, Exterior Maintenance, Scavenger, Snow Removal	SUDLER PROPERTY MANAGEMENT	LINDSEY	(312) 587-3280				Carpet	Carpet				Hardwood		Hardwood	Hardwood	Hardwood	Full	Carpet	16X14	16X12		30X15	19X17	15X14	15X13	17X15	Foyer, Walk In Closet	Whirlpool, Separate Shower, Double Sink	Separate	Balcony		Cook	10/28/2013	09/03/2014	09/03/2014	12/18/2014
AT	800	N	Michigan	AVE	3601	Chicago	Illinois	60611	8008		299	299	117	Condo	67	2000	08605334	CLSD		3300000	2500000	2500000	2900000	Conventional	N/A	86%	76%	168	168	17032310181047				46127.41		2013	2000	No		No	No		36		3200	Builder				S (South), E (East)	7	3	3	0	2	1	2.1	1	1	Attached	None	None	SPECTACULAR EAST & SOUTH FACING HOME AT THE ICONIC PARK HYATT. THIS GRACIOUS HOME WAS DESIGNED BY LUCIEN LAGRANGE WITH STUNNING MILLWORK, SPACIAL INTEGRITY & FINISHES. GRAND ENTRY, FORMAL LIVING & DINING ROOM, FAMILY RM OFF KITCHEN, PRIVATE MASTER SUITE WITH LUXURIOUS BATH, HUGE CLOSET WITH FULL SIZE WASHER & DRYER. 2 ADD BEDS OFF FAMILY ROOM. HIGH END APPLIANCES & ABUNDANT STORAGE. STUNNING VIEWS FROM EVERY ROOM.	Parking Space #114 Included. Amenities of the Park Hyatt, Health Club, Swim Pool, Jacuzzi, Steam Room, 24/7 Room Service. A Must See!		Central Air, Zoned	Forced Air, Zoned			Yes	Oven-Double, Microwave, Dishwasher, Refrigerator, High End Refrigerator, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Elevator, Storage, On Site Manager/Engineer, Receiving Room, Security Door Locks, Service Elevator, Valet/Cleaner	Heat, Air Conditioning, Water, Gas, Parking, Security, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Sudler	Shelly Castellano	(312) 567-3280				Carpet	Carpet				Hardwood		Hardwood	Hardwood	Hardwood	Full	Carpet	12X12	14X16		13X18	28X18	14X13	13X17	15X18	Foyer, Gallery, Terrace	Whirlpool, Separate Shower	Separate	Balcony		Cook	05/05/2014	10/19/2014	10/19/2014	01/30/2015
AT	800	N	Michigan	AVE	2903	Chicago	Illinois	60611	8008	Park Tower	299	299	117	Condo, High Rise (7+ Stories)	67	2000	08620661	CLSD		1700000	1250000	1250000	1315000	Cash	N/A	95%	74%	245	245	17032310181029				24283.07	None	2013	1074	No		No	No		29		2052	Builder				S (South), W (West), City	5	2	2	0	2	1	2.1	1	1	Attached	None	None	Park Tower: most luxurious condominium with 5 star Park Hyatt hotel amenities.  This stunning 2 bedroom 2.5 Bath + dining rm, is upgraded with the finest finishes. Beautiful open kitchen, rich wood floor, master suite featuring large walk-in closets, & spa like bathroom. Gorgeous views. Turn key purchase opportunity.Parking is included.Enjoy Park Hyatt's NoMi restaurant, bar, & much more!  Parking included.	Parking space P129 included in price.  Parking assessment: $105 per month.  Parking taxes: $954.39 (2012 total).  Cable %53.10 per month additional.		Central Air, Zoned	Electric, Baseboard, Zoned			Yes	Oven-Double, Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Pool-Indoors, Receiving Room, Restaurant, Service Elevator, Steam Room, Street Lights, Other	Water, Gas, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Pool, Scavenger, Snow Removal	Sudler	Shelly Castelland	(312) 587-3280		Yes		Hardwood					Hardwood			Hardwood	Hardwood	Full	Hardwood	14X13			14X14	21X16	13X11		16X14	Foyer	Separate Shower	Combined w/ LivRm			Cook	05/20/2014	01/19/2015	01/19/2015	02/19/2015
