TYP	Street #	CP	Str Name	Sfx	Unit #	City	State	Zip	Area	County	Subdivision	GS Dist	HS Dist	Tot # Units	Type DE/AT	# Stories	Yr Blt	MLS #	Stat	Contingency	Orig List Pr	LP/SP	Sold Pr	List Price	FIN	Short Sale/Foreclosed/Court Approved	SP:LP	SP:OLP	MT	LMT	PIN	Mult PINs	Addl Tax Info	% Common	Taxes	Tax Exemps	Tax Year	As/Asc Dues	MAF	Master Association Fee($)	Spec Assess	Special Service Area	Special Service Area Fee	Unit Fl No	Model	ASF	SF Source	Total SF	Main SF	Aprx Total Fin SF	Exposure	# Rms	Beds	All Beds	Bsmt. Beds	# Full Baths	# Half Baths	Baths	# Interior Fireplaces	#GSp	Garage Type	Bsmt	Basement Description	Remarks	Agent Remarks	# Parking Spaces	Air	Heat/Fuel	AAG	Interior Property Features	Is Parking Included in Price?	Appliances	Amen	Com Ar Amen	Asses Incl	Management Company	Management Contact Name	Management Phone	% Own Occ	Can Owner Rent	Parking Fee/Lease $	2nd Bdr Flr	3rd Bdr Flr	4th Bdr Flr	Deeded Garage Cost	Deeded Parking Cost	Din Flr	Equipment	Fam Rm Flr	Kit Flr	Liv Rm Flr	Mast Bd Bth	Mast Bd Flr	2nd Bdr Sz	3rd Bdr Sz	4th Bdr Sz	Mast Br Sz	Liv Rm Sz	Kit Sz	Fam Rm Sz	Din Sz	Additional Rooms	Bth Amen	Din Rm	Exterior Property Features	List Date	Contract Date	Off Mkt Dt	Closed Date	Acreage
AT	180	E	PEARSON	ST	5502	Chicago	Illinois	60611	8008	Cook	WATER TOWER RESIDENCES	299	299	260	Condo	72	1975	09051318	CLSD		1499000	1350000	1350000	1499000	Cash	N/A	90%	90%	255	17	17032260651154				18,296	Homeowner	2013	2626	No		No	No		55		2974	Assessor				N (North), E (East), City, Lake/Water	8	3	3	0	3	1	3.1	0	1	Attached	None	None	Water Tower Residences! Traditional sleek and elegant style.  Sweeping North View and East Views.  Hardwood Floors throughout, lovely bathrooms, fabulous kitchen.  Excellent Storage and Closet systems.  His and her closets with Glorious Master Suite.  ENJOY ALL THE AMENITIES OF THE RITZ CARLTON HOTEL AND CARLTON CLUB SPA - SUPERB STAFF AND SERVICES. ONE BLOCK TO LAKE. PET FRIENDLY. UNRESERVED PKG $365MO, RESERVED $425MO, VALET $510MO.	Unreserved self park, $360.00 Reserved self park $410 Valet $510.  This is the best buy in the building!		Central Air	Electric, Radiators		Bar-Dry, Laundry Hook-Up in Unit, Storage	No	Oven-Double, Microwave, Dishwasher, Refrigerator, Refrigerator-Bar, Freezer, Washer, Dryer, Disposal		Door Person, Elevator, Storage, On Site Manager/Engineer, Sundeck, Pool-Indoors	Water, Common Insurance, Security, Doorman, TV/Cable, Pool, Exterior Maintenance, Scavenger, Snow Removal	Lieberman	Jeff Hoosin	(312) 337-5303				Carpet	Marble				Marble	CO Detectors		Ceramic Tile	Marble	Full,Shared	Carpet	17X14	17X15		17X16	26X16	12X12		17X13	Breakfast Room, Foyer, Office	Whirlpool, Double Sink	Separate		09/29/2015	10/15/2015	10/15/2015	11/03/2015	
AT	180	E	PEARSON	ST	6105	Chicago	Illinois	60611	8008	Cook		299	299	260	Condo, High Rise (7+ Stories)	72	1975	08987821	CLSD		2400000	2300000	2300000	2400000	Conventional	N/A	96%	96%	29	29	17032260651193				18604.29		2014	2697	No		No	No		61		2975	Estimated					7	3	3	0	4	0	4		2	Attached	None	None	Exceptional 3 bedroom home high atop bustling Michigan Avenue. Best city, park and lake views including Navy Pier and the shoreline as far away as Michigan. Mint condition with highest attention to detail. Expansive floor plan. Top of the line appliances ,wine cooler, and walk in pantry. The kitchen opens to the dining room. Fine millwork, Castec  electric window shades, wired for Bang & Olufsen.  Art lighting. Individual his and her master closets and baths with shared double shower. Office with wood paneled built-ins. Separate laundry room and bonus utility room. World class service including two 24 hour door person and a full-time concierge.  Room service from the Ritz Carlton as well as direct access to the Carlton Club and Spa (fee based) with an indoor pool, exercise and spa facilities. Currently third bedroom is used as a den but can be easily converted.  Valet, reserved or unreserved parking choices on site. Pet friendly building. Decor by Julie Stryker  at Corley Design.	EXCLUSIONS: Non-attached electronics, light box art in master bedroom hallway.		Central Air	Electric, Radiant			No				Water, Common Insurance, Doorman, TV/Cable, Exterior Maintenance, Scavenger, Snow Removal	LIEBERMAN MANAGEMENT SERVICES	Jeff Hoosin	(312) 202-9300									Hardwood				Hardwood	Full		14X17	15X17		16X17	16X26	12X20		13X17	Gallery, Office	Separate Shower, Soaking Tub			07/20/2015	08/17/2015	08/17/2015	09/17/2015	
AT	180	E	PEARSON	ST	6005	Chicago	Illinois	60611	8008	Cook		299	299	260	Condo, High Rise (7+ Stories)	74	1975	08962185	CLSD		1250000	1200000	1200000	1250000	Conventional	N/A	96%	96%	2	2	17032260651187				18445	None	2013	2697	No		No	No		60		2975	Estimated				S (South), City, Lake/Water	7	3	3	0	2	1	2.1		1	Attached	None	None	Nearly 3000SF of unobstructed South, lake & city views! Upgraded Water Tower 3BR/2.5BA. Features dramatic foyer, marble & wood flooring, elegant moldings, 3rd BR/den custom cabinetry & built-in desk, formal dining room, kitchen with separate b-fast area, laundry rm. His & her closets, large shower, whirlpool & sauna. Tons of storage, Ritz/Carlton Club amenities.		1	Central Air	Radiant, Indv Controls, Zoned		Sauna/Steam Room, Bar-Dry, Hardwood Floors, 1st Floor Laundry, Storage	No	Oven-Double, Microwave, Dishwasher, High End Refrigerator, Freezer, Washer, Dryer, Disposal, Wine Cooler/Refrigerator		Bike Room/Bike Trails, Door Person, Elevator, Storage, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Security Door Locks, Service Elevator	Water, Common Insurance, Security, Doorman, TV/Cable, Pool, Exterior Maintenance, Scavenger, Snow Removal, Other	None	None	(000) 000-0000			450	Carpet	Hardwood				Marble			Marble	Marble	Full	Carpet	14X17	15X16		16X17	16X25	12X20		12X17	Breakfast Room, Foyer, Pantry, Storage, Walk In Closet	Whirlpool, Separate Shower, Double Sink, Bidet, Double Shower	Separate		06/23/2015	06/24/2015	06/24/2015	07/08/2015	
AT	180	E	PEARSON	ST	5106	Chicago	Illinois	60611	8008	Cook		299	299	260	Condo	72	1975	08921170	CLSD		2495000	2550000	2550000	2495000	Cash	N/A	102%	102%	6	6	17032260651132				18363		2013	2684	No		No	No		51		2975	Plans				S (South)	6	3	3	0	3	0	3		1	Attached	None	None	Exquisite renovation w/unprecedented attention to detail.  This sophisticated home high atop the Ritz boasts a thoughtful reworked floor plan for the discriminating buyer.  The homeowner will enjoy new mechanicals, lighting & electronics as well a stunning custom kitchen with premium appliances, butlers pantry + wet bar. Luxurious bedrooms w/en suite baths,custom millwork,power shades & heated floors. Stunning Views!	3RD BEDROOM BEING USED AS DEN. CLIENT WOULD LIKE TO SELL FULLY FURNISHED. CUSTOM FURNISHINGS ADDITIONAL $$. C.Club NOT INCLUDED IN ASSESSMENT. $1000 INITIATION FEE THEN $200-$230 PER MONTH MEMBERSHIP. $18M IN RESERVES. NO SPECIALS. AMAZING!		Central Air	Electric, Radiant		Bar-Wet, Hardwood Floors, Heated Floors, Laundry Hook-Up in Unit	No	Oven-Double, Oven/Range, Microwave, Dishwasher, High End Refrigerator, Refrigerator-Bar, Freezer, Washer, Dryer, Disposal, All Stainless Steel Kitchen Appliances, Wine Cooler/Refrigerator		Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Pool-Indoors, Receiving Room, Restaurant, Service Elevator, Valet/Cleaner, Business Center	Water, Common Insurance, Doorman, TV/Cable, Exterior Maintenance, Scavenger, Snow Removal	LIEBERMAN MANAGEMENT SERVICES	JEFF HOOSIN	(312) 337-5303x2				Carpet	Hardwood				Hardwood			Hardwood	Hardwood	Full	Carpet	14X17	15X17		16X17	16X26	13X12		13X14	Bar, Foyer	Separate Shower, Double Sink, Double Shower, Soaking Tub	Combined w/ LivRm		05/13/2015	05/18/2015	05/18/2015	07/02/2015	
AT	180	E	PEARSON	ST	4506	Chicago	Illinois	60611	8008	Cook	WATER TOWER RESIDENCES	299	299	260	Condo, High Rise (7+ Stories)	72	1975	08914650	CLSD		1499000	1400000	1400000	1499000	Cash	N/A	93%	93%	247	16	17032260651090				19128	None	2013	2678	No		No	No		45		2975	Estimated				S (South), City, Lake/Water, Park	6	3	3	0	3	0	3		2	Attached	None	None	Spectacular southeast views from this 3 bed, 3 bath, 2975 SQFT Water Tower residence. Best value for 2975 SQFT in the building! Spacious, renovated cook’s kitchen with island. 4” walnut stained oak floors throughout. 3rd BR currently a den with full bath.  Large closets throughout. Beautifully renovated baths. Enjoy Ritz Carlton amenities.			Central Air, Zoned	Electric, Radiant		Hot Tub, Bar-Wet, Hardwood Floors, Heated Floors, Laundry Hook-Up in Unit	No	Oven-Double, Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Elevator, Storage, Health Club, Pool-Indoors, Receiving Room, Restaurant, Service Elevator, Whirlpool	Air Conditioning, Water, Common Insurance, Doorman, TV/Cable, Scavenger	LIEBERMAN	Jeff Hoosin	(312) 337-5303		Yes		Carpet	Hardwood				Hardwood	TV-Cable, Fire Sprinklers		Ceramic Tile	Hardwood	Full	Carpet	14X17	15X17		16X17	16X26	23X12		13X17	No additional rooms	Whirlpool, Steam Shower, Double Sink, Bidet, Full Body Spray Shower, Double Shower	Separate		05/07/2015	05/22/2015	05/22/2015	06/30/2015	
AT	180	E	Pearson	ST	5203	Chicago	Illinois	60611	8008	Cook		299	299	260	Condo, High Rise (7+ Stories)	72	1975	08885076	CLSD		1100000	1040000	1040000	1100000	Cash	N/A	95%	95%	22	22	17032260651136				10117.78	Homeowner	2013	1482	No		No	No		52		1775	Estimated				N (North), E (East), City, Lake/Water	5	2	2	0	2	0	2	0	1	Attached	None	None	STUNNING 2BR/2BA IN WATER TOWER RESIDENCES. SWEEPING VIEWS OF LAKE SHORE DRIVE & LAKE MICHIGAN FROM THE HIGHEST 2/2 FLOORPLAN IN THE BLDG.GORGEOUS NEW DARK HARDWOOD FLOORS THRUOUT. OPEN WHITE KITCHEN, ELEGANT DINING & LIVING ROOM PERFECT FOR ENTERTAINING. GRACIOUS MASTER SUITE W/OVERSIZED SPA BATH & WIC. SECOND B/R CURRENTLY COZY FAMILY ROOM. ENJOY THE AMENITIES OF THE RITZ CARLTON CLUB & HOTEL. 1ST CLASS BUILDING	Parking in building options: $365-un-reserved/$425-reserved/$510-valet.  Please exclude living room drapes, foyer light fixture & second bath mirror.		Central Air	Electric, Radiant			No				Air Conditioning, Water, Common Insurance, Doorman, TV/Cable, Scavenger, Snow Removal	Lieberman	Patricia Salinski	(312) 337-5303				Hardwood					Hardwood			Hardwood	Hardwood	Full	Hardwood	17X11			22X13	21X17	14X10		13X11	Gallery	Separate Shower			04/08/2015	04/29/2015	04/29/2015	06/25/2015	
AT	180	E	Pearson	ST	5505	Chicago	Illinois	60611	8008	Cook		299	299	260	Condo	72	1975	08727874	CLSD		1595000	1225000	1225000	1395000	Conventional	N/A	88%	77%	227	227	17032260651157				19219	Homeowner	2013	2889	No		No	No		55		2975	Landlord/Tenant/Seller					7	3	3	0	4	0	4		2	Attached	None	None	Amazing views from every window. Enter the spacious Foyer and Living room with panoramic views of the City, Navy Pier, and Lake. Formal dining room, huge kitchen with eating area, laundry room and pantry. Master en-suite has his and hers full bath, complete with whirl pool tub, shower and dressing area. Three walk-in closets and extra storage room. Enjoy all the amenities of the Ritz Carlton and Carlton Club Spa			Central Air	Electric, Radiant, Indv Controls		Elevator, Hardwood Floors, Laundry Hook-Up in Unit, Storage	No	Oven-Double, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, Wine Cooler/Refrigerator		Door Person, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Pool-Indoors, Receiving Room, Restaurant, Security Door Locks, Service Elevator, Steam Room	Water, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Lieberman	Jim	(312) 337-5303				Carpet	Carpet				Parquet			Sustainable	Parquet	Full	Carpet	16X14	15X15		16X16	25X16	13X12		16X13	Eating Area, Foyer, Pantry, Storage		Combined w/ LivRm		09/14/2014	04/28/2015	04/28/2015	06/17/2015	
AT	180	E	PEARSON	ST	5701	Chicago	Illinois	60611	8008	Cook	WATER TOWER RESIDENCES	299	299	260	Condo, High Rise (7+ Stories)	70	1975	08907465	CLSD		1350000	1300000	1300000	1350000	Conventional	N/A	96%	96%	7	7	17032260651165				17122.15	Homeowner	2013	2468	No		No	No		57		2754	Other				N (North), E (East), W (West), City, Lake/Water	6	3	3	0	3	0	3		2	Attached	None	None	Just renovated in 2015 w/ gorgeous hardwood floors throughout & painted fresh, warm grey palette. Chefs kitchen w/ professional grade stainless steel appliances & granite kitchen. All bathrooms neutral travertine & natural stone finishes. Third bedroom ideal den or library w/ wet bar. 2754 sf w/ incredible views of lake & city. Water Tower Residences offers unparalleled service w/ Ritz Carlton amenities. Turn key!	Shows beautifully. The hard renovation work has been completed. Your client can move in & enjoy without the stress of removing dated carpet, wall coverings, etc. Gorgeous views! Show & sell.		Central Air, Zoned	Electric, Radiant		Sauna/Steam Room, Bar-Wet, Hardwood Floors, Laundry Hook-Up in Unit	No	Oven-Double, Oven/Range, Microwave, Dishwasher, High End Refrigerator, Washer, Dryer		Door Person, Elevator, Storage, On Site Manager/Engineer, Service Elevator, Sidewalks, Street Lights, Street Paved	Heat, Air Conditioning, Water, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Scavenger, Snow Removal, Wi-Fi, Internet Access	Lieberman Management Services	N/A	(312) 337-5303		Yes		Hardwood	Hardwood				Hardwood			Travertine	Hardwood	Full	Hardwood	13X14	13X14		17X16	19X30	11X15		15X17	Foyer, Pantry, Walk In Closet	Whirlpool, Separate Shower, Steam Shower, Double Sink	Separate		04/30/2015	05/06/2015	05/06/2015	06/02/2015	
AT	180	E	PEARSON	ST	3703	Chicago	Illinois	60611	8008	Cook	WATER TOWER RESIDENCES	299	299	260	Condo, High Rise (7+ Stories)	72	1975	08842090	CLSD		1220000	1087500	1087500	1220000	Conventional	N/A	89%	89%	11	11	17032260651031				10460		2013	1464	No		No	No		37		1775	Builder				N (North), Lake/Water	5	2	2	0	2	0	2		1	Attached	None	None	SMASHING CONTEMPORARY STATEMENT IN ELEGANT WATER TOWER. THIS 1775 SQ FT UNIT HAS BEEN TOTALLY REDONE AND IS ALSO AVAILABLE FURNISHED SO THE COMPLETE DECOR REMAINS INTACT IF DESIRED. GORGEOUS NORTH VIEWS OF LAKE AND SHORELINE. BUILDING IS KNOWN FOR SUPERB SERVICE. ALL AMENITIES OF RITZ CARLTON HOTEL, CARLTON CLUB, AND SHOPPING MALL AVAILABLE.	PARK IN PRIVATE RESIDENTIAL AREA OF BUILDING GARAGE FOR 365-425. VALET FOR 510		Central Air	Electric, Radiant			No				Water, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Scavenger, Snow Removal	LIEBERMAN	PATRICIA SALINSKI	(312) 337-5303														Full		16X11			17X13	21X17	13X10		13X11	No additional rooms				02/19/2015	03/01/2015	03/01/2015	06/01/2015	
AT	180	E	PEARSON	ST	6205	Chicago	Illinois	60611	8008	Cook	Water Tower Residences	299	299	260	Condo, High Rise (7+ Stories)	72	1975	08888933	CLSD		1150000	1000000	1000000	1150000	Cash	N/A	87%	87%	10	10	17032260651199				19283	None	2013	2698	No		No	No		62		2975	Estimated				S (South), E (East), W (West), City, Lake/Water	6	3	3	0	2	1	2.1		1	Attached	None	None	Coveted Views! WaterTower Residences! Desireable SE corner residence! Spacious Foyer, Liv'g Rm & Din'g Rm with panoramic views of City, Navy Pier & Lake. Formal Din'g. Prime location! Huge Kitch w/Dining area. Laundry & Pantry. Ensuite Beds. 3rd Bed now used as Fam Rm. Extensive closets & storage. Enjoy all the Ritz Carlton & Carlton Club Spa amenities! Well managed Bldg. Bring design ideas as original condition!	Please do NOT use Show Assist!		Central Air, Zoned	Electric, Radiant, Zoned			No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer		Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Pool-Indoors, Receiving Room, Service Elevator, Curbs/Gutters, Gated Entry, Sidewalks, Street Lights, Street Paved	Water, Common Insurance, Security, Doorman, TV/Cable, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal, Internet Access	LIEBERMAN MANAGEMENT	PROPERTY MANAGER	(312) 337-5303				Carpet	Carpet				Carpet			Carpet	Carpet	Full	Carpet	14X17	15X17		16X17	16X26	12X12		13X17	No additional rooms		Separate		04/13/2015	04/22/2015	04/22/2015	05/08/2015	
AT	180	E	PEARSON	ST	5305	Chicago	Illinois	60611	8008	Cook	WATER TOWER RESIDENCES	299	299	260	Condo, High Rise (7+ Stories)	72	1975	08458149	CLSD		2250000	1459000	1459000	1595000	Conventional	N/A	91%	65%	525	525	17032260651145				19200.86		2013	2687	No		No	No		53		2975	Builder				S (South), City, Lake/Water	6	3	3	0	2	1	2.1		1	Attached	None	None	ARCHITECTURALLY SIGNIFICANT RECONFIGURATION OF 2975 SQ FT UNIT NOW SHOWS AS SOPHISTICATED 2 BDRM FLRPLN W/INCOMPARABLE SOUTH VIEWS.LRG GREAT-ROOM PERFECT FOR ART DISPLAY & ENTERTAINING,STATE-OF-THE-ART NEW KIT,BEAUTIFULLY REMODELED BATHS & EXPENSIVE MATERIALS USED T/O.BLDG IS KNOWN FOR SUPERB SERVICE.ALL AMENITIES OF RITZ, CARLTON CLUB & SHOPPING MALL AVAIL.NEW RESIDENTIAL LOBBY & TERRACE AT RITZ HOTEL NOW COMPLETE.	PRIVATE ON SITE PARKING GARAGE. $365 FOR UNRESERVED SPOT, $425 FOR RESERVED SPOT, $510 FOR VALET. EXCLUSIONS PROVIDED BY LISTER.		Central Air, Zoned	Electric, Radiant, Zoned			No			Elevator, Storage, On Site Manager/Engineer, Receiving Room, Service Elevator	Water, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Scavenger, Snow Removal	LIEBERMAN	JIM WILMOUTH	(312) 337-5303														Full		14X17	15X17		16X17	16X26	12X12		13X17	No additional rooms				10/02/2013	03/10/2015	03/10/2015	04/30/2015	
AT	180	E	PEARSON	ST	5107	Chicago	Illinois	60611	8008	Cook	WATER TOWER RESIDENCES	299	299	260	Condo, High Rise (7+ Stories)	72	1975	08842071	CLSD		1395000	1307500	1307500	1395000	Cash	N/A	94%	94%	7	7	17032260651133				17180.09		2013	2519	No		No	No		51		2754	Builder				S (South), W (West), City, Lake/Water	6	3	3	0	4	0	4		1	Attached	None	None	BE THE FIRST TO OCCUPY THIS TOTALLY REHABBED UNIT! NEW BATHROOMS AND KITCHEN, REFINISHED FLOORS, FRESH PAINT UPDATE SOUTHWEST CORNER UNIT W/2754 SQUARE FEET AND GLAMOROUS VIEWS OF CITY AND LAKE. TWO BATHROOMS OFF MASTER BEDROOM AND GENEROUS CLOSET SPACE. WATER TOWER IS KNOWN FOR SUPERB SERVICE. AMENITIES OF RITZ CARLTON HOTEL, CARLTON CLUB & SHOPPING MALL AVAILABLE. PRIVATE PARKING FOR RESIDENTS IN BUILDING GARAGE.	PRIVATE PARKING ON SITE FOR 365, 425. VALET FOR 510.		Central Air, Zoned	Electric, Radiant			No			Door Person, Elevator, Storage, Receiving Room, Service Elevator, Sidewalks, Street Lights, Street Paved	Water, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Scavenger, Snow Removal	LIEBERMAN	PATRICIA SALINSKI	(312) 337-5303														Full		13X14	13X14		17X16	19X30	12X15		15X17	No additional rooms				02/19/2015	02/25/2015	02/25/2015	04/02/2015	
AT	180	E	PEARSON	ST	3901	Chicago	Illinois	60611	8008	Cook		299	299	260	Condo, High Rise (7+ Stories)	74	1975	08743068	CLSD		1295000	962500	962500	1195000	Cash	N/A	81%	74%	260	152	17032260651043				17436.90	None	2013	2440	No		No	No		39		2754	Builder				N (North), E (East)	6	3	3	0	4	1	4.1	0	1	Attached	None	None	Fab  nw corner absolutely priced to sell!!  Great lake & city views; huge living room, formal paneled dining room;  master suite has his/her baths; 3rd bedroom can be office/den/breakfast room; many spacious closets; bldg has unsurpassed services with Ritz Carlton amenities. Pets welcome.			Central Air	Electric, Radiant, Zoned		Hardwood Floors, Laundry Hook-Up in Unit, Storage	No	Oven-Double, Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal		Door Person, Elevator, Storage, On Site Manager/Engineer, Service Elevator, Curbs/Gutters, Sidewalks, Street Lights	Water, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Lieberman Management Services	Jeffrey Hoosin	(312) 337-5303		Yes		Carpet	Carpet							Hardwood	Hardwood	Full	Hardwood	14X15	15X12		17X16	32X16	21X10		17X13	Gallery	Bidet	Separate		10/02/2014	03/02/2015	03/02/2015	03/31/2015	
AT	180	E	Pearson	ST	6003	Chicago	Illinois	60611	8008	Cook		299	299	260	Condo	72	1976	08822022	CLSD		1500000	1400000	1400000	1500000	Conventional	N/A	93%	93%	1	1	17032260651185				22812		2012	3210	No		No	No		60		3320	Other				N (North), E (East)	7	2	2	0	2	1	2.1		2	Attached	None	None	.			Central Air	Electric			No	Oven-Double, Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer, Disposal			Heat, Air Conditioning, Water, Common Insurance, Doorman, TV/Cable, Scavenger	Lieberman Management Services	Jeff Hoosin	(312) 337-5303														Full		16X13			17X16	30X19	15X11	15X14	17X15	Foyer, Office		Separate		01/22/2015	01/22/2015	01/22/2015	03/09/2015	
AT	180	E	Pearson	ST	6904	Chicago	Illinois	60611	8008	Cook		299	299	260	Condo, High Rise (7+ Stories)	72	1975	08790127	CLSD		1550000	1387000	1387000	1550000	Cash	N/A	89%	89%	258	68	17032260651240				22894.17	None	2013	3210	No		No	No		69		3320	Builder				S (South), E (East), City, Lake/Water	7	3	3	0	4	1	4.1		1	Attached	None	None	Amazing Lake & City Vws frm S/E Corner 3 Bedrm in the Iconic Water Tower Residence creates the perfect background for a new palatte of finishes&decorative touches.3 full bdrms, endless stor incl 2 wlk-in-clsts in mstr. Bldg offers access to spa svcs at the Carlton Club & Ritz Hotel rm srvce. Impeccable full service bldg incl valet pkg. Immdte access to Mich Ave, endless shoppng, restaurants, parks&cultural activities			Central Air	Electric, Radiant		Bar-Dry, Hardwood Floors, Laundry Hook-Up in Unit	No	Oven-Double, Refrigerator, Dishwasher, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Elevator, Storage, Health Club, On Site Manager/Engineer, Pool-Indoors, Receiving Room, Service Elevator, Valet/Cleaner, Curbs/Gutters, Gated Entry, Sidewalks, Street Lights, Street Paved	Water, Common Insurance, Doorman, TV/Cable, Scavenger, Snow Removal	Lieberman	Jeffrey Hoosin	(312) 337-5302				Hardwood	Hardwood				Hardwood	TV-Cable, CO Detectors		Hardwood	Hardwood	Full	Carpet	14X14	16X14		17X15	15X30	10X16		13X16	Breakfast Room, Gallery, Storage, Walk In Closet, Other	Separate Shower, Soaking Tub	Separate		11/20/2014	01/26/2015	01/26/2015	03/04/2015	
AT	180	E	PEARSON	ST	5201	Chicago	Illinois	60611	8008	Cook	WATER TOWER RESIDENCES	299	299	260	Condo, High Rise (7+ Stories)	72	1975	08716789	CLSD		1295000	1050000	1050000	1095000	Conventional	N/A	96%	81%	84	84	17032260651134				17555	None	2013	2457	No		No	No		51		2754	Builder				N (North), W (West)	6	3	3	0	3	1	3.1		1	Attached	None	None	BEST BUY IN BEST BUILDING. A WONDERFUL OPPORTUNITY TO ENJOY ALL THE AMENITIES OF THE RITZ CARLTON HOTEL, THE CARLTON CLUB, WATER TOWER SHOPPING MALL & RESTAURANTS WHILE LIVING IN AN ADJOINING CONDOMINIUM.BEAUTIFUL VIEWS, NIGHT & DAY, FROM THIS HIGH-FLR NW CORNER UNIT W/STUNNING MARBLE FLRS,TWO BTHRMS IN MSTR SUITE,THIRD BDRM OPENED FOR USE AS LIB.BLDG IS KNOWN FOR SUPERB SERVICE,ON SITE PKG & LRG, WELL TRAINED STAFF.	PRIVATE ON-SITE GARAGE. $365 FOR UNRESERVED SPOT. $425 FOR RESERVED SPOT. $510 FOR VALET.   ORIGINAL FLOOR PLAN DOES NOT REFLECT MODIFICATIONS.		Central Air	Electric, Radiant, Zoned			No				Air Conditioning, Water, Common Insurance, Security, Exterior Maintenance, Scavenger, Snow Removal	LIEBERMAN	JEFF HOOSIN	(312) 337-5303														Full		13X14	13X14		17X16	19X30	12X15		15X17	Gallery				09/02/2014	11/24/2014	11/24/2014	01/22/2015	
AT	180	E	Pearson	ST	5804	Chicago	Illinois	60611	8008	Cook		299	299	260	Condo	72	1975	08750780	CLSD		1595000	1375000	1375000	1495000	Conventional	N/A	92%	86%	58	58	17032260651174				22794		2013	3215	No		No	No		58		3320	Builder					6	3	3	0	4	1	4.1		1	Attached	None	None	MAGNIFICENT CITY AND LAKE VIEWS. THIS SOUTH EAST FACING THREE BEDROOM, 4 1/2 BATH APT AT WATER TOWER PLACE HAS ALL THE INGREDIENTS FOR A UNIQUE CITY HOME. 3320 SQUARE FEET. GREAT CLOSET AND STORAGE SPACE. THIS UNIT NEEDS UPDATING, BUT IS ONE OF THE BEST PRICED LARGE SPACES AT WATER TOWER. PRIME GOLD COAST LOCATION OFFERS ALL THE AMENITIES OF THE RITZ CARLTON NEXT DOOR. PARKING AVAILABLE.	Please call or Text Frank Prio at 312-285-8084 to show. Not thru showingtime.		Central Air	Electric			No				Heat, Air Conditioning, Water, Doorman, TV/Cable	Lieberman	Jeff Hoosin	(312) 337-5302				Carpet	Carpet				Carpet			Ceramic Tile	Carpet	Full	Carpet	14X14	16X14		17X16	15X30	10X6		13X16	Storage		Separate		10/11/2014	12/07/2014	12/07/2014	01/20/2015	
AT	180	E	Pearson	ST	4701	Chicago	Illinois	60611	8008	Cook		299	299	260	Condo, High Rise (7+ Stories)	7	1975	08772922	CLSD		1395000	1395000	1395000	1395000	Conventional	N/A	100%	100%	38	38	17032260651099				17031	Homeowner	2013	2451	No		No	No		47		2754	Builder				N (North), W (West), City, Lake/Water	6	3	3	0	3	0	3		1	Attached	None	None	Spectacular Views Of Lake And City From This Just Renovated 3 Bedroom Apartment At Iconic Water Tower Place.  Prime Location. Preferred Corner Unit, 2754 Sq Ft. Pristine And Move-In Ready. New Open Kitchen. Quality Finishes, Thermador/Dacor/Bosch, Hansgrohe/Toto/Kohler. New Motorized Shades Throughout. Great Closets/Storage. Unsurpassed Service, Carlton Club Amenities. Luxury At The Heart Of Everything.	Contact owner/Chris at 312-371-7299 for showings. Email offers to email sales@bergproperties.com or Fax offers to (888) 615-0169.	1	Central Air, Zoned	Electric, Radiant, Zoned		Sauna/Steam Room, Laundry Hook-Up in Unit, Storage	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, All Stainless Steel Kitchen Appliances			Air Conditioning, Water, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Scavenger, Snow Removal	Lieberman Management Services	Lieberman Management Services	(312) 337-5303			525							Fire Sprinklers				Full		13X14	13X14		17X16	19X30	11X15		15X17	No additional rooms	Separate Shower, Double Sink			11/10/2014	12/17/2014	12/17/2014	01/14/2015	
