TYP	Street #	CP	Str Name	Sfx	Unit #	City	State	Zip	Area	County	Subdivision	GS Dist	HS Dist	Tot # Units	Type DE/AT	# Stories	Yr Blt	MLS #	Stat	Contingency	Orig List Pr	LP/SP	Sold Pr	List Price	FIN	Short Sale/Foreclosed/Court Approved	SP:LP	SP:OLP	MT	LMT	PIN	Mult PINs	Addl Tax Info	% Common	Taxes	Tax Exemps	Tax Year	As/Asc Dues	MAF	Master Association Fee($)	Spec Assess	Special Service Area	Special Service Area Fee	Unit Fl No	Model	ASF	SF Source	Total SF	Main SF	Aprx Total Fin SF	Exposure	# Rms	Beds	All Beds	Bsmt. Beds	# Full Baths	# Half Baths	Baths	# Interior Fireplaces	#GSp	Garage Type	Bsmt	Basement Description	Remarks	Agent Remarks	# Parking Spaces	Air	Heat/Fuel	AAG	Interior Property Features	Is Parking Included in Price?	Appliances	Amen	Com Ar Amen	Asses Incl	Management Company	Management Contact Name	Management Phone	% Own Occ	Can Owner Rent	Parking Fee/Lease $	2nd Bdr Flr	3rd Bdr Flr	4th Bdr Flr	Deeded Garage Cost	Deeded Parking Cost	Din Flr	Equipment	Fam Rm Flr	Kit Flr	Liv Rm Flr	Mast Bd Bth	Mast Bd Flr	2nd Bdr Sz	3rd Bdr Sz	4th Bdr Sz	Mast Br Sz	Liv Rm Sz	Kit Sz	Fam Rm Sz	Din Sz	Additional Rooms	Bth Amen	Din Rm	Exterior Property Features	List Date	Contract Date	Off Mkt Dt	Closed Date	Acreage
RN	505	N	LAKE SHORE	DR	1302	Chicago	Illinois	60611	8008	Cook		299	299		Condo	70	1968	09496277	PCHG										49	49														13		0	Not Reported	0		0		3	1	1	0	1	0	1		1	Attached	None	None	NEW! MUST SEE.  HIGHLY DESIRED LAKE POINT TOWER 1BED+1BATH IN PREMIER TIER W/MAGNIFICENT NW CITY & LAKE VIEWS.  THIS UNIT FEATURES A SPACIOUS CHEFS KITCHEN WITH GANITE, SS APPLIANCES, AND HARDWOOD FLOORS THROUGH OUT,  A LARGE WALK-IN CLOSET IN MASTER BEDROOM PLUS 2 ADDITIONAL LARGE ENTRY CLOSETS.  BATHROOM FEATURES BEAUTIFUL CARRARA MARBLE VANITY, INDOOR/OUTDOOR POOL, GYM, BUSINESS CENTER, AND MUCH MORE. LUXURY BUILDING OFFERS 5 STAR AMENITIES. PARKING AVAILABLE.	6-MONTHS LEASE MINIMUM PER BUILDING RULES.  ALL APPLICATION MUST BE PRODESSED THROUGHT COLDWELL BANKER APPLICATION VENDOR.  NO EXCEPTION! ALL APPLICANTS MUST USE APPLICATION UPLOADED ON MLS, EACH APPLICANTS 18 YEARS OR OLD MUST FILL OUT AN APPLICATION. Broker related to landlord.		2 (Window/Wall Unit)	Electric			No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer		Door Person, Elevator, Exercise Room, Health Club, On Site Manager/Engineer, Park/Playground, Party Room, Pool-Indoors, Pool-Outdoors, Receiving Room, Service Elevator, Steam Room, Valet/Cleaner, Business Center		FIRST SERVICE RESIDENTIAL	LYDIA SARCINELLA	(999) 999-9999												Hardwood	Hardwood	Full	Hardwood				15X11	15X11	14X10			No additional rooms	Soaking Tub	Combined w/ LivRm		02/06/2017				
AT	505	N	LAKE SHORE	DR	6304-5	Chicago	Illinois	60611	8008	Cook	LAKE POINT TOWER	299	299	750	Condo, High Rise (7+ Stories)	70	1968	09494874	A/I	A/I	1000000	1000000		1000000					51	51	17102140161050	Yes			10350.42	Homeowner	2015	1138	No		No	No		63		2200	Plans	0		0	E (East), Lake/Water, Park	6	2	2	0	2	0	2		0	Attached	None	None	Live Above it All! Spacious combined luxury condo on 63rd flr with infinite lake views from every room. Custom open floor plan offers extensive storage, including custom built-in cabinetry throughout.  Gourmet kitchen, granite counters, white carrera porcelain floor, top line appliances, custom cherry cabinets with pullouts and large pantry. Attractive built-in media center and book case. Huge master suite with his and her walk-in custom built closets. Oversized shower with plenitude of sprays, bubble tub with lights, rarely seen beautiful granite. Comfortable office area with built-ins. Second bath has a spa shower/bath system with waterfalls, robern mirror cabinets. Attractive, large laundry room with sink and loads of cabinets. Enjoy the famous Chicago fireworks and the Air and Water Show from the comfort of your home! Lake Point Tower is full amenity building, indoor+outdoor pools, park, health club, business center and more.	combined unit with two tax pin #s 17102140161050 + 17102140161051.    garage spaces B-112 & B-143 - $80,000 each.    two electric bills = $2,831/yr.		3+ (Window/Wall Unit), Zoned	Electric, Heat Pump, Indv Controls, Zoned		Laundry Hook-Up in Unit, Storage	No	Oven-Double, Microwave, Dishwasher, High End Refrigerator, Washer, Dryer, Disposal, All Stainless Steel Kitchen Appliances, Cooktop, Oven/Built-in		Bike Room/Bike Trails, Door Person, Coin Laundry, Commissary, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Park/Playground, Party Room, Sundeck, Pool-Indoors, Pool-Outdoors, Receiving Room, Restaurant, Sauna, Security Door Locks, Service Elevator, Steam Room, Valet/Cleaner, Whirlpool	Water, Common Insurance, Doorman, TV/Cable, Clubhouse, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal, Internet Access	First Service Residential	Patti Casa	(312) 467-0505		Yes		Carpet					Carpet			Porcelain Tile	Carpet	Full	Carpet	15X14			28X16	24X14	12X11		14X12	Foyer, Walk In Closet, Office	Separate Shower, Full Body Spray Shower, Soaking Tub	Combined w/ LivRm, L-shaped		02/04/2017	02/07/2017			
AT	505	N	LAKE SHORE	DR	3309	Chicago	Illinois	60611	8008	Cook		299	299	879	Condo	70	1968	09564108	A/I	A/I	525000	525000		525000					14	14	17102140161401	No			7171.83	Homeowner	2015	770	No		Unknown	No		33		1446	Estimated	0		0	S (South)	5	2	2	0	2	0	2		0	Attached	None	None	STUNNING LAKE POINT TOWER 2 BED, 2 BATH CONDO WITH BREATHTAKING EAST AND SOUTH LAKE VIEWS FROM EVERY ROOM. MASTER BEDROOM SUITE HAS TONS OF CLOSET SPACE. KITCHEN AND BATHROOMS NOT RECENTLY UPDATED. TONS OF CLOSETS. BUILDING HAS INCREDIBLE FEATURES INCLUDING INDOOR POOL, RECENTLY RENOVATED PRIVATE HEALTH CLUB WITH WEIGHT ROOM & CARDIO ROOMS, RACQUETBALL & SQUASH COURT, BUSINESS CENTER, PRIVATE 2.5 ACRE PRIVATE PARK w/PLAYGROUND, HEATED OUTDOOR POOL, BBQ AREA, WATERFALL, LAGOON, FLOWER GARDENS, AND TREE-SHADED AREAS. 24 HR. DOORMAN, ONSITE DRY CLEANERS, DENTIST, MEDICAL OFFICES, SPA, GROCERY STORE, COIN OPERATED LAUNDRY ROOM, FEDEX & UPS DROP BOX. FINE DINING RESTAURANT ON THE 70TH FLOOR WITH SPECTACULAR CITY VIEWS. WALKING DISTANCE TO NAVY PIER, MILLENNIUM PARK, SHOPPING ON MAG MILE. OHIO STREET BEACH IS AT YOUR DOORSTEP. ATTACHED HEATED PARKING GARAGE & GUEST PARKING AVAILABLE, AS WELL AS VALET. EASY PUBLIC TRANSIT AND WATER TAXI TRANSPORTATION AVAILABILITY PLUS 18-MILE LAKEFRONT PATH.	Garage Parking- Can rent directly from a deeded owner;  valet available for $275/month and/or as an owner you purchase discounted parking coupons for yourself or guests.     Washer and dryer can be added with building permission and following their rules & regulations.		3+ (Window/Wall Unit)	Electric		Elevator	No			Bike Room/Bike Trails, Door Person, Coin Laundry, Commissary, Elevator, Exercise Room, Health Club, On Site Manager/Engineer, Park/Playground, Party Room, Sundeck, Pool-Indoors, Pool-Outdoors, Receiving Room, Restaurant, Sauna, Security Door Locks, Service Elevator, Steam Room, Valet/Cleaner, Whirlpool, Business Center, Curbs/Gutters, Sidewalks	Water, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	FIRSTSERVICE RESIDENTIAL	JIM STECKO; ERIC SCHLOMANN	(312) 355-1950														Full		18X11			21X11	25X14	13X11		11X10	No additional rooms		L-shaped		03/13/2017	03/22/2017			
RN	505	N	LAKE SHORE	DR	1207	Chicago	Illinois	60611	8008	Cook		299	299	750	Condo, High Rise (7+ Stories)	70	1968	09524327	ACTV										19	19														12		1100	Builder	0		0	N (North), E (East), City, Lake/Water	4	1	1	0	1	0	1	0	1	Attached	None	None	Spacious 1BR/1BA (1100 sf.) overlooking the lake and Navy Pier. Upgraded unit with open kitchen island and newer bath. Enjoy beautiful sunrises and lake views from every window. Lake Point Tower offers full amenities incl, health club, indoor and outdoor pools, resident only park, lagoon, BBQ area, hot tubs, steam & sauna, spa, 24 hr. drmn & more!!! CTA, trolley and boat taxis right outside. One dog or cat okay.	Commission is based on a 12 month or longer lease. Commission will be prorated for shorter term leases. All rental apps must include a credit report run by @. LA will provide rental app link upon request.		Zoned	Electric		Elevator, Hardwood Floors	No	Oven/Range, Dishwasher, Refrigerator, Disposal		Bike Room/Bike Trails, Boat Dock, Coin Laundry, Commissary, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Park/Playground, Party Room, Pool-Indoors, Receiving Room, Restaurant, Sauna, Security Door Locks, Service Elevator, Steam Room, Valet/Cleaner, Whirlpool, Curbs/Gutters, Sidewalks		Wolin-Levin		(312) 467-0505									Carpet	TV-Cable		Marble	Carpet	Full	Carpet				15X12	25X15	10X10		11X11	No additional rooms		Separate	Grill-Outdoors, End Unit	03/08/2017				
AT	505	N	Lake Shore	DR	1306	Chicago	Illinois	60611	8008	Cook		299	299	879	Condo, High Rise (7+ Stories)	70	1968	09516737	ACTV		390000	390000		390000					58	26	17102140161710				4576.92		2015	509	No		No	No		13		1100	Estimated				N (North), S (South), E (East)	4	1	1	0	1	0	1		1	Attached	None	None	A rare opportunity to live in this expansive, 1100 square foot, one bedroom, one bath home in highly sought-after Lake Point Tower. This home features beautiful hardwood floors, custom built-ins as well as a large, open, well-appointed kitchen. Unobstructed views of Navy Pier & Lake Michigan from every angle- expect to impress in this space that was made for entertaining. Full amenity building offers indoor/outdoor pool, private garden/walking trails, spa, health-club, salon, market... all without leaving the comfort of your building. This one is a for sure a 10!!!! Nothing more to say except welcome home!	Parking PIN: 17-10-214-019-1287; parking assessment: $67.23; parking tax: $978.00		Central Air	Electric			No	Oven/Range, Microwave, Dishwasher, Refrigerator, Freezer		Bike Room/Bike Trails, Coin Laundry, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Park/Playground, Party Room, Sundeck, Pool-Indoors, Pool-Outdoors, Receiving Room, Restaurant, Sauna, Security Door Locks, Service Elevator, Steam Room, Whirlpool	Water, Common Insurance, Security, Doorman, TV/Cable, Clubhouse, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal, Wi-Fi, Internet Access	First Service Residential	Jim Stecko	(312) 645-8808		Yes					75000		Hardwood	Ceiling Fan		Ceramic Tile	Hardwood	None	Carpet				18X12	27X20	14X11		11X09	Foyer		Separate		03/01/2017				
AT	505	N	Lake Shore	DR	1001	Chicago	Illinois	60611	8008	Cook	LAKE POINT TOWER	299	299	750	Condo	70	1969	09524375	ACTV		420000	420000		420000					19	19	17102140161769				4566.14	Homeowner	2015	587	No		No	No		10		1100	Other	0		0		4	1	1	0	1	0	1		1	Attached	None	None	New! Rarely available enormous 1bed +1bath 1100 sq ft in preferred "01" tier with THE BEST VIEWS IN TOWN breath taking 2-directional views N,W, CITY & Lake views with tons of natural light. This one of a kind home features include a large chefs kitchen with custom cabinetry, and all stainless steel appliances. The living room is a large open space over looking the LAKE & CITY perfect for entertaining. The dining room is perfectly appointed next to kitchen. The bedroom is larger than life with a spacious walk-in closet, and 2 additional large closets in-unit. 1-storage lockers included. Building offers 5-star amenities indoor pool, outdoor pool, Gym, Business Center, 24hr doorman, and much more. Attached Garage parking available.	Property comes with a storage locker included #210 located on the 2nd floor.		3+ (Window/Wall Unit)	Electric, Forced Air, Radiant, Zoned			No	Oven/Range, Microwave, Dishwasher, Refrigerator, All Stainless Steel Kitchen Appliances		Party Room	Water, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal, Wi-Fi, Internet Access	FIRST SERVICE RESIDENTIAL	JIM STECKO	(312) 467-0505		Yes							Carpet			Carpet	Carpet	None	Carpet				13X6	14X25	10X10		11X10	No additional rooms		Separate		03/08/2017				
RN	505	N	LAKE SHORE	DR	5608	Chicago	Illinois	60611	8008	Cook		299	299	750	Condo, High Rise (7+ Stories)	70	1968	09522857	PEND										100	20														56		1080	Plans	0		0	S (South), E (East), City, Lake/Water	4	1	1	0	1	0	1		0	Attached	None	None	IN-UNIT LAUNDRY. Sunny South exposure gives you views of DuSable Harbor, Lake Michigan, and city. Huge one bedroom has new inlaid wood floors in Herringbone design. Newly rehabbed open island kitchen and bath have new cabinetry, light fixtures and faucets. Stainless steel appliances. L-shaped living room/dining room combo for gracious living. See Lake from every room. Tall STORAGE CAGE on your floor! Truly a full amenity building. Walk to Navy Pier and entertain your visitors. 2 Pools, Indoor and Out. Exercise room, business center, beauty shop, party room, 2-1/2 acre park has pond, waterfall, BBQ grills, trees galore! Hourly valet parking or monthly parking available in attached heated garage.	AGENT FIND: ADDITIONAL INFORMATION FOR APPLICATION AND CREDIT/DEBIT CARD PAYMENT FORM, AND DISCLOSURES. SECURITY DEPOSIT DUE UPON APPLICATION ACCEPTANCE AS CERTIFIED CHECK. 1ST MONTH'S RENT DUE BEFORE MOVE-IN. TENANT PAYS $150 MOVE-IN FEE, $500 BUILDING ADMINISTRATIVE FEE, $150 REFUNDABLE DAMAGE DEPOSIT, AND $150 MOVE-OUT FEE. Call Grace 312-758-7777 with any questions.		3+ (Window/Wall Unit)	Electric		Hardwood Floors, Laundry Hook-Up in Unit, Storage	No			Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Park/Playground, Party Room, Sundeck, Pool-Indoors, Pool-Outdoors, Receiving Room, Restaurant, Sauna, Service Elevator, Valet/Cleaner, Whirlpool, Business Center		First Service Residential		(312) 335-1950									Hardwood	TV-Cable		Hardwood	Hardwood	Full	Hardwood				16X11	25X15	10X10		11X10	No additional rooms			Pool In-Ground, Storms/Screens, Grill-Outdoors	03/06/2017	03/25/2017	03/25/2017		
AT	505	N	Lake Shore	DR	5512	Chicago	Illinois	60611	8008	Cook	LAKE POINT TOWER	299	299	750	Condo, High Rise (7+ Stories)	70	1968	09571170	NEW		415000	415000		415000					6	6	17102140161139				6373.81		2015	681	No		No	No		55		1100	Other	0		0	N (North), W (West)	4	1	1	0	1	0	1		1	Attached	None	None	Stunning LAKE VIEWS with magnificent city skyline sunsets, Rarely available large 1bedroom unit (1100 sqft) on HIGH FLOOR. This one of a kind home features an open floor plan perfect for entertaining and a chef's dream kitchen with ALL HIGH-END cabinetry & stainless steel appliances, Hardwood floors through out living area, bedroom is enormous with a spacious walk-in closet. W/D in-unit. Floor to ceiling storage lockers included. Building offers 5-star amenities 24hr doorman, indoor pool, outdoor pool, gym, business center, 2.5 acre park, and much more. Attached garage parking available.	Storage locker #95. Storage located on 55th floor same as unit (not all storage locker are on same floor as unit). Showing Start Sunday March 26th 12:00-2:00.		3+ (Window/Wall Unit)	Electric			No	Oven/Range, Dishwasher, Refrigerator, Washer, Dryer, All Stainless Steel Kitchen Appliances			Water, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Clubhouse, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal, Wi-Fi, Internet Access	FIRST SERVICE RESIDENTIAL	JIM STECKO	(312) 467-0505									Hardwood			Hardwood	Hardwood	None	Carpet				13X16	14X15	10X10		11X10	No additional rooms		Separate		03/21/2017				
AT	505	N	Lake Shore	DR	2214	Chicago	Illinois	60611	8008	Cook		299	299	879	Condo	70	1968	09570884	NEW		322000	322000		322000					6	6	17102140161540	No			3020	Homeowner, Senior, F	2015	440	No		No	No		16		706	Estimated	0		0	E (East), Lake/Water, Park	3	1	1	0	1	0	1				None	None	Gorgeous unit with spectacular South East lake/city views. recent total renovation with $57k of upgrades, including high quality 42" kitchen cabinetry, gorgeous granite counters with extra large island. High quality stainless appliances, wide foyer, stunning wood floors, beautiful new bath with walk-in upgraded shower, and a bedroom closet you won't believe--huge with high quality built-ins galore and much more! Easy to show and a MUST SEE!  Indoor/outdoor pool, 3 acre park, health club and too many more amenities to mention are included in assessments.  A real gem!	Call List Agent - Sharon Rizzo (312) 953-4086		2 (Window/Wall Unit)	Electric				Oven/Range, Microwave, Dishwasher, Refrigerator, Disposal		Bike Room/Bike Trails, Door Person, Commissary, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Park/Playground, Party Room, Sundeck, Pool-Indoors, Pool-Outdoors, Receiving Room, Restaurant, Sauna, Service Elevator, Steam Room, Valet/Cleaner, Whirlpool	Water, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	First Service Residential	Lydia Sarcinella	(312) 467-0505										TV-Cable, Security System, Intercom, CO Detectors		Hardwood	Hardwood	Full	Hardwood				15X11	15X12	5X9			No additional rooms	Separate Shower	Combined w/ LivRm		03/21/2017				
RN	505	N	LAKE SHORE	DR	3707	Chicago	Illinois	60611	8008	Cook	LAKE POINT TOWER	299	299	720	Condo, High Rise (7+ Stories)	70	1968	09564896	ACTV										135	13														37		3000	Other				N (North), S (South), E (East), City, Lake/Water	6	3	3	0	3	0	3		2	Attached	None	None	FURNISHED - OR UNFURNISHED 3 Bed/ 3 Bath (2 MASTER SUITES) Come see the panoramic lake & city views from this spacious 3,000 SF home in the famous Lake Point Tower. Located on the 37th floor,  this combined unit is luxury living at its best!  This modern home hosts expansive living space w/ amazing views via floor-to-ceiling windows. Italian marble floors imported from Carrara, Italy. Brand new stainless steel kitchen appliances and marble baths for lavish luxury - all at a fantastic value Dining room feats service console w/ wet bar. Custom open floorplan,perfect for entertaining! Phenomenal building amenities include 2.5 acre park on third floor, indoor + outdoor pools, lagoon, BBQ area, playground, full 24/7 health club with state-of-the-art equipment, steam & sauna rooms, racquetball/basketball court, conference room, business center, dry cleaners and more. CTA transportation across street. Lakefront path right outside door. Michigan Ave shopping and restaurants within walking dist			3+ (Window/Wall Unit)	Electric		Hardwood Floors, Laundry Hook-Up in Unit	No	Oven/Range, Microwave, Dishwasher, High End Refrigerator, Refrigerator-Bar, Washer, Dryer, Disposal, Wine Cooler/Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Storage, Health Club, On Site Manager/Engineer, Park/Playground, Pool-Indoors, Pool-Outdoors, Receiving Room, Restaurant, Sauna, Security Door Locks, Service Elevator, Steam Room, Valet/Cleaner, Whirlpool		First Service Residential	Cathy	(312) 467-0505				Carpet	Carpet				Marble			Granite	Marble	Full	Carpet	11X20	11X14		18X20	26X27	10X10		18X23	Bar, Foyer	Separate Shower, European Shower	Separate	Pool In-Ground, Grill-Outdoors, End Unit	03/14/2017				
AT	505	N	lake shore	DR	6108-09	Chicago	Illinois	60611	8008	Cook		299	299	750	Condo	70	1968	09217464	CLSD		945000	965000	965000	945000	Cash	N/A	102%	102%	10	10	17102140161071				12,374	None	2014	1175	No		No	No		61		2200	Estimated				S (South), E (East), W (West), City, Lake/Water	6	3	3	0	2	0	2				None	None	"One-Of-A-Kind"....on a curve with great flow of space...facing South with views spanning from east to west...all lake to city view, about 180 degree view...spectacular!  Must See to experience the view and ambiance.  2200 SF of Open Floor Plan, grand master suite with spa bath, double vanity, whirlpool tub, separate shower,  luxurious!!  Wonderful open kitchen for grand entertaining. Stainless Appliances with Miele Oven and Microwave, plus extra GE monogram wine fridge.  Washer/Dryer side by side with utility sink.  Bldg offers fitness room, squash/racquetball/basketball court, even a yoga room, and then there is Cite Restaurant.  Indoor/Outdoor Pool, grills and playground,  2.5 Acre private park. Amenities in this building surpass what other buildings have to offer.   Spectacular space, Spectacular Condo!  A Must See! Perfection!!  Parking spaces for sale in MLS, rental parking m-to-m available in the bldg. Second PIN # 17102140161070	24 hrs notice to show, up to 6:30pm is best.		3+ (Window/Wall Unit)	Electric		Hardwood Floors, Laundry Hook-Up in Unit, Storage	No			Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Park/Playground, Sundeck, Pool-Indoors, Pool-Outdoors, Receiving Room, Restaurant, Service Elevator	Water, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal, Internet Access	First Service Residential	Jim Stecko	(312) 467-0505		Yes		Hardwood	Hardwood				Hardwood			Hardwood	Hardwood	Full	Hardwood	17X12	15X11		16X13	19X33	10X22		COMBO	Pantry, Walk In Closet	Whirlpool, Separate Shower, Double Sink, Soaking Tub	Combined w/ LivRm		05/05/2016	05/14/2016	05/14/2016	06/24/2016	
AT	505	N	LAKE SHORE	DR	1414	Chicago	Illinois	60611	8008	Cook	LAKE POINT TOWER	299	299	875	Condo, Studio	70	1968	09169744	CLSD		289900	240000	240000	289900	Cash	N/A	83%	83%	27	27	17102149161684				3750.65	None	2014	339	No		No	No		14		720	Appraiser				S (South)	2	0	0	0	1	0	1				None	None	RARELY AVAILABLE STUDIO APT. NEW GRANITE BATHROOM, HUGE CLOSET SPACE. NEEDS NEW KITCHEN, SOLD AS IS. A GREAT UNIT WITH WONDERFUL VIEWS OF THE HARBOR & CITY & LAKE. A MUST SEE!	EASY TO SHOW-VACANT  CALL FOR QUESTIONS 312-560-5464		2 (Window/Wall Unit)	Electric		Hardwood Floors	No	Oven/Range, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Park/Playground, Party Room, Sundeck, Pool-Indoors, Pool-Outdoors, Receiving Room, Restaurant, Sauna, Service Elevator, Steam Room, Valet/Cleaner, Whirlpool	Water, Common Insurance, Doorman, TV/Cable, Clubhouse, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	LAKE POINT TOWERS	MANAGER	(312) 467-0505	80	Yes								Fan-Whole House		Hardwood	Hardwood	None						22X15	14X16			No additional rooms	Full Body Spray Shower, Soaking Tub	Combined w/ LivRm	Hot Tub, Pool In-Ground, Grill-Outdoors, Cable Access	03/18/2016	04/13/2016	04/13/2016	05/17/2016	
AT	505	N	LAKE SHORE	DR	3112	Chicago	Illinois	60611	8008	Cook		299	299	750	Condo, High Rise (7+ Stories)	70	1968	09193511	CLSD		640000	641500	641500	640000	Cash	N/A	100%	100%	20	20	17102140161422			0	8371	None	2014	826	No		No	No		31		1450	Plans				N (North), W (West), City, Lake/Water, Park	5	2	2	0	2	0	2	0	1	Attached	None	None	Beautiful lakefront condo in the iconic Lake Point Tower. Move-in ready, pristine 2BR/2BA fully updated unit.  Outstanding unobstructed lake & city views from 31st flr. looking down north Lake Shore Drive all the way to Wilmette. Gorgeous sunsets and dazzling night lights.  Bright open floor plan, granite and wood floors, large central island, great for entertaining. granite countertops, white cabinets, stainless appliances, in-unit washer/dryer and custom window shades.  French doors to 2nd bedroom, baths finished in granite and white cararra marble. Lake Point Tower offers five star amenities including it's own 2.5 acre  park with outdoor pool, lagoon and large BBQ area. Also, state-of-the-art health club, fitness on demand, steam & sauna rooms, indoor pool, hot tubs, racquetball/basketball court. Wifi everywhere. 24 hr. doormen, security and maintenance. CTA across street.  Lakefront bike/walk/run path right outside. Close to shopping and restaurants.	Condo shows very well.		Zoned	Electric		Hardwood Floors, Laundry Hook-Up in Unit	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Coin Laundry, Commissary, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Park/Playground, Party Room, Pool-Indoors, Pool-Outdoors, Receiving Room, Restaurant, Sauna, Service Elevator, Steam Room, Valet/Cleaner, Whirlpool, Curbs/Gutters, Sidewalks, Street Lights, Street Paved	Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Wi-Fi, Internet Access	First Service Residential	Jim	(312) 315-6116	75	Yes		Carpet					Hardwood			Granite	Hardwood	Full	Carpet	16X11			21X11	25X14	13X11		11X10	No additional rooms		L-shaped		04/13/2016	05/02/2016	05/02/2016	06/10/2016	
AT	505	N	Lake Shore	DR	5310	Chicago	Illinois	60611	8008	Cook		299	299	750	Condo	70	1968	09208884	CLSD		729000	697950	697950	729000	Cash	N/A	96%	96%	222	21	17102140161165				11898	Homeowner	2014	1187	No		No	No		53		1800	Other				S (South), E (East), W (West)	6	2	2	0	2	1	2.1		1	Attached	None	None	Highly desired corner unit. Originally a 3bed/2.5bath, and now converted into a 2bed/2.5bath. This home is (1800 sf) which featuring amazing unobstructed City & Lake views.  Unit has tons of storage, closet space, & in-unit W/D. Building offers 5 star amenities.  Pets are welcome. Parking is available.	THE 3ED BEDROOM IS NOW THE FAMLY ROOM. PLEASE EMAIL OFFERS TO CONTRACTS@DENISESALAZAR.COM		Central Air, 3+ (Window/Wall Unit)	Electric			No	Oven/Range, Dishwasher, Refrigerator, Washer, Dryer		Bike Room/Bike Trails, Door Person, Coin Laundry, Commissary, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Park/Playground, Party Room, Pool-Indoors, Pool-Outdoors, Receiving Room, Restaurant, Sauna, Service Elevator, Steam Room, Valet/Cleaner, Business Center	Water, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal, Wi-Fi, Internet Access	FIRST SERVICE RESIDENTIAL	JIM STECKO	(312) 467-0505				Carpet					Ceramic Tile		Ceramic Tile	Ceramic Tile	Ceramic Tile	Full	Carpet	10X15			21X13	19X25	10X10	11X14	11X12	No additional rooms	Whirlpool, Soaking Tub	Separate	End Unit	04/28/2016	05/18/2016	05/18/2016	06/15/2016	
AT	505	N	LAKE SHORE	DR	4507	Chicago	Illinois	60611	8008	Cook	LAKE POINT TOWER	299	299	720	Condo, High Rise (7+ Stories)	69	1969	09237685	CLSD		625000	585000	585000	625000	Conventional	N/A	94%	94%	402	62	17102140161264				9670	Homeowner	2014	956	No		No	No		45		1450	Estimated				S (South), E (East), W (West), City, Lake/Water	5	2	2	0	2	0	2		1	Attached	None	None	PANORAMIC SOUTH VIEWS OF LAKE, HARBOR & CITY! LOTS & LOTS OF WINDOWS IN THIS OUTSIDE CURVED 2 BR/2BA HOME. IN-UNIT W/D, GRANITE TILED FOYER, KITCHEN AND DINING ROOM. KITCHEN OPEN TO LIVING ROOM, CARPET IN LR & BEDRMS. MOTORIZED CUSTOM BLINDS, NEW HVAC UNITS. LAKE POINT HAS EVERY AMENITY-2 POOLS, 1M DOLLAR SPA-2.5 ACRE PRIVATE PARK W/DUCK POND-GRILLS. THERE IS A MKT, CLEANERS, CITE RESTAURANT, 24-HR DOORMEN.			3+ (Window/Wall Unit)	Electric		Laundry Hook-Up in Unit, Storage	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Coin Laundry, Commissary, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Park/Playground, Sundeck, Pool-Indoors, Pool-Outdoors, Receiving Room, Restaurant, Security Door Locks, Service Elevator, Steam Room, Valet/Cleaner, Whirlpool	Water, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal, Internet Access	First Service Residential	Lydia	(312) 467-0505		Yes		Carpet					Marble	TV-Cable		Marble	Carpet	Full	Carpet	11X14			11X20	19X25	9X10		11X12	No additional rooms		L-shaped	End Unit	05/25/2016	07/25/2016	07/25/2016	09/30/2016	
