TYP	Street #	CP	Str Name	Sfx	Unit #	City	State	Zip	Area	County	Subdivision	GS Dist	HS Dist	Tot # Units	Type DE/AT	# Stories	Yr Blt	MLS #	Stat	Contingency	Orig List Pr	LP/SP	Sold Pr	List Price	FIN	Short Sale/Foreclosed/Court Approved	SP:LP	SP:OLP	MT	LMT	PIN	Mult PINs	Addl Tax Info	% Common	Taxes	Tax Exemps	Tax Year	As/Asc Dues	MAF	Master Association Fee($)	Spec Assess	Special Service Area	Special Service Area Fee	Unit Fl No	Model	ASF	SF Source	Total SF	Main SF	Aprx Total Fin SF	Exposure	# Rms	Beds	All Beds	Bsmt. Beds	# Full Baths	# Half Baths	Baths	# Interior Fireplaces	#GSp	Garage Type	Bsmt	Basement Description	Remarks	Agent Remarks	# Parking Spaces	Air	Heat/Fuel	AAG	Interior Property Features	Is Parking Included in Price?	Appliances	Amen	Com Ar Amen	Asses Incl	Management Company	Management Contact Name	Management Phone	% Own Occ	Can Owner Rent	Parking Fee/Lease $	2nd Bdr Flr	3rd Bdr Flr	4th Bdr Flr	Deeded Garage Cost	Deeded Parking Cost	Din Flr	Equipment	Fam Rm Flr	Kit Flr	Liv Rm Flr	Mast Bd Bth	Mast Bd Flr	2nd Bdr Sz	3rd Bdr Sz	4th Bdr Sz	Mast Br Sz	Liv Rm Sz	Kit Sz	Fam Rm Sz	Din Sz	Additional Rooms	Bth Amen	Din Rm	Exterior Property Features	List Date	Contract Date	Off Mkt Dt	Closed Date	Acreage	List Office Nm	LO	List Agent	LAG	Co-list Nm	Co-Lister	List Off. Ph.	List Dt Rcvd	List Agent Ph.	Selling Off. Nm	SO	Selling Agent	SAG	Selling Agent Ph.	Coop Comp	SCI
AT	3200	N	LAKE SHORE	DR	404	Chicago	Illinois	60657	8006	Cook		299	299	278	Condo, High Rise (7+ Stories)	29	1967	08470733	CLSD		330000	320000	320000	330000	Conventional	N/A	97%	97%	27	27	14213140481015				3971.34	Homeowner	2012	855	No		No	No		4		1250	Plans				E (East)	5	2	2	0	2	0	2	0	1	Attached	None	None	BELMONT HARBOR,LAKE & PARK VIEWS FROM BALCONY, KITCHEN AND SUNKEN LR. LARGEST OF THE BUILDING'S 2 BEDROOM TIERS. EAST AND WEST VIEWS. OPEN KITCHEN WITH GAS RANGE, BREAKFAST BAR, SEP. DINING ROOM, AMPLE CLOSETS. DESIGNER BATHROOMS,NEW SS APPLIANCES, PAINT & CARPET. FULL AMENITY-24 HR DOOR, INDOOR POOL,HEALTH CLUB,PARTY RM. TRANSPORTATION, LAKEFRONT PATH & DIVVY BIKE OUTSIDE YOUR DOOR. VALET GARAGE PKG.	New paint, SS appliance package, carpets.  EZ to show, LA must accompany, some notice needed.		Central Air	Gas, Forced Air		Hardwood Floors	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal		Door Person, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Pool-Indoors, Receiving Room, Service Elevator, Valet/Cleaner	Heat, Air Conditioning, Water, Gas, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Sudler	Sarah Sterling	(773) 477-5300				Carpet					Ceramic Tile	TV-Cable, Intercom		Ceramic Tile	Parquet	Full	Parquet	14X12			15X11	19X14	11X8		11X10	No additional rooms		Separate	Balcony, End Unit	10/18/2013	11/13/2013	11/13/2013	12/20/2013		Realty Executives Source One	84792	David Hanna	123668	Ben N Gagliardi	173595	(773) 732-9123	10/18/2013	(773) 732-9123	Redfin Corporation	18705	Jenna Cody	182995	(312) 420-3619	2.5% -$295 (on Net SP)	None
AT	3200	N	Lake Shore	DR	1611	Chicago	Illinois	60657	8006	Cook	HARBOR HOUSE	299	299	278	Condo	29	1966	08466978	CLSD		329000	320000	320000	329000	Conventional	N/A	97%	97%	4	4	14213140481143				4876		2012	911	No		No	No		16		1250	Estimated				N (North), E (East), W (West), City, Lake/Water, Park	5	2	2	0	2	0	2		1	Attached	None	None	Prime end corner 2br/2ba with wonderful views of Belmont Harbor, lake, park, and LSD from living/dining room and sunset city views from bedrooms. Preferred floor plan perfectly designed for entertaining with huge picture window in kitchen. Balcony and best views for your dinner parties. Some updating. Popular full amenity high rise with good security, rare indoor pool and well equipped fitness room! Rare in unit.	Incredible location just steps to express buses, major shopping, great restaurants, grocery store, and all the activities the lake can offer. Beautifully maintained building and solid reputation. Rare in unit washer/dryer.		Central Air	Gas, Hot Water/Steam			No	Oven/Range, Dishwasher, Refrigerator, Washer, Dryer		Door Person, Coin Laundry, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Security Door Locks, Service Elevator, Valet/Cleaner, Gated Entry, Sidewalks, Street Lights, Street Paved	Heat, Air Conditioning, Water, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	N/A	N/A	(000) 000-0000										TV-Cable, Intercom				Full		12X14			15X11	19X14	11X08		11X10	No additional rooms		Separate	Balcony	10/14/2013	10/17/2013	10/17/2013	11/22/2013		Baird & Warner	10274	Dennis Eng	107499	 		(773) 697-5555	10/14/2013	(312) 980-1553	Coldwell Banker Residential	10115	Ted Sojda	149646	(630) 479-6367	2.5%-$275 (on Net SP)	None
AT	3200	N	Lake Shore	DR	2007	Chicago	Illinois	60657	8006	Cook		299	299	278	Condo	1	1966	08476201	CLSD		440000	428275	428275	440000	Conventional	N/A	97%	97%	14	14	14213140481183				5975.02		2012	1156	No		No	No		20		1800	Estimated				E (East), W (West), City, Lake/Water, Park	6	3	3	0	2	0	2		1	Attached	None	None	Magnificent lake views from this immaculate 20th floor home.  Details such as brazillian cherry floors thruout, granite, stainless, & cherry cabinets.  Separate dining room, sunken living room & private balcony all have endless lake views.  Large rooms & closet organization. Updated baths. Full laundry room in unit! Amenities incl. fitness, pool, dry cleaner, salon, extra storage, valet, 24 hr. doorman, etc. Pets OK.	New paint throughout and mint condition floors make this feel like a brand new condo.  Valet parking in the building available for $179/mo.  Small storage unit incl, addtl storage for $50/mo.  Special Assessment to be paid in full by seller		Central Air	Gas, Forced Air		Hardwood Floors, Storage	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, All Stainless Steel Kitchen Appliances		Door Person, Exercise Room, Storage, Sundeck, Pool-Indoors, Receiving Room, Sauna	Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Sudler Property Management	N/A	(000) 000-0000		Yes		Hardwood	Hardwood				Hardwood			Hardwood	Hardwood	Full	Hardwood	13X12	13X12		16X12	19X14	13X08		12X10	No additional rooms	Full Body Spray Shower	Separate	Balcony	10/28/2013	11/10/2013	11/10/2013	12/23/2013		Baird & Warner	10274	Erik Schwinger	866344	 		(773) 697-5555	10/28/2013	(312) 213-1509	Baird & Warner	11000	Jean Emeson	108856	(312) 981-2310	2.5%-$275 (on Net SP)	None
AT	3200	N	Lake Shore	DR	1502	Chicago	Illinois	60657	8006	Cook		299	299	278	Condo, High Rise (7+ Stories)	29	1966	08475772	CLSD		370000	350000	350000	370000	Cash	N/A	95%	95%	12	12	14213140481123				4062	Homeowner, Senior	2012	874	No		No	No		15		1250	Estimated				E (East), City, Lake/Water, Park	5	2	2	0	2	0	2		1	Attached	None	None	Popular split bedroom floor plan with stunning lake views from every room. Unobstructed Belmont Harbor is lovely in all seasons. Kitchen open to dining with well-designed flow. granite, upgraded appliances and cabinets. Building has it all – impressive exercise room and pool, attached garage. Has installed washer and dryer.			Central Air	Gas, Forced Air		Hardwood Floors	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Service Elevator, Valet/Cleaner	Heat, Air Conditioning, Water, Common Insurance, TV/Cable, Pool, Scavenger, Snow Removal	N/A	N/A	(000) 000-0000	83			Carpet					Hardwood			Hardwood	Hardwood	Full	Carpet	16X12			16X12	16X16	11X08		11X10	No additional rooms		Separate		10/26/2013	11/06/2013	11/06/2013	12/17/2013		@properties	17665	Vicky Keene	129762	 		(312) 506-0200	10/26/2013	(312) 919-0014	@properties	17665	Vicky Keene	129762	(312) 919-0014	2.5% - $295 (on Net SP)	None
AT	3200	N	Lake Shore	DR	1405	Chicago	Illinois	60657	8006	Cook	HARBOR HOUSE	299	299	278	Condo, High Rise (7+ Stories)	29	1965	08479603	CLSD		300000	300500	300500	300000	Conventional	N/A	100%	100%	7	7	14213140481115				5207	None	2012	1156	No		No	No		14		1800	Estimated				E (East), W (West), City, Lake/Water, Park	6	3	3	0	2	0	2		1	Attached	None	None	ATTENTION INVESTORS/CONTRACTORS! Built-in tenant with 2-yr lease. Rock bottom price for 3BR/2BA end unit condo with stunning unobstucted views of lake, harbor and park from living room, dining room and 10x7 private terrace. Solid full-amenity building in Nettlehorst school district. Three huge bedrooms and two full bathrooms one ensuite.  Light galore from east & west facing windows. Fantastic location 95 walk score!	LIMITED SHOWINGS ONLY ON SUNDAYS & WEDNESDAY NOON -1PM, 48HR NOTICE REQUIRED.		Central Air, Zoned	Gas, Electric, Forced Air, Indv Controls, Zoned		Elevator, Laundry Hook-Up in Unit, Storage	No	Oven/Range, Microwave, Dishwasher, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Service Elevator, Valet/Cleaner	Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal, Other	Sudler Property Management	Sarah Sterling	(773) 477-5300	80	Yes		Hardwood	Hardwood				Hardwood	TV-Cable, CO Detectors		Hardwood	Hardwood	Full	Hardwood	14X13	14X13		15X14	20X15	14X12		12X12	No additional rooms		Separate	Balcony, Deck, Grill-Outdoors, Cable Access	10/30/2013	11/05/2013	11/05/2013	12/19/2013		Berkshire Hathaway HomeServices KoenigRubloff	10988	Linda Metz, e-PRO	112797	Peggy Matson	143746	(312) 944-8900	11/01/2013	(312) 893-8127	Osher Management Services Inc.	18655	Noam Osher	182483	(773) 828-8184	2.5% - $275 (on Net SP)	None
AT	3200	N	LAKE SHORE	DR	1906	Chicago	Illinois	60657	8006	Cook	HARBOR HOUSE	299	299	278	Condo, High Rise (7+ Stories)	29	1966	08490523	CLSD		349900	352000	352000	349900	Conventional	N/A	101%	101%	7	7	14213140481171				3743.20	Senior	2012	873	No		No	No		19		1250	Landlord/Tenant/Seller				E (East), Lake/Water	5	2	2	0	2	0	2		1	Attached	None	None	Incredible lake and harbor views from this stunning split 2 bedroom at Harbor House! Total renovation, real hardwood floors throughout, views from all windows. Kitchen with custom cabinets and quartz counters, S/S appliances, stone baths and new closet doors. Building allows W/D in unit. Full amenity building, with indoor lap pool, sauna, state of the art workout room and 24 hr doorman & cleaners.	AGENT CAN PARK IN DRIVEWAY FOR 15 MINUTES.		Central Air	Forced Air		Hardwood Floors	No	Oven/Range, Microwave, Dishwasher, All Stainless Steel Kitchen Appliances		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Pool-Indoors, Receiving Room, Sauna, Service Elevator, Valet/Cleaner	Heat, Air Conditioning, Water, Gas, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal	SUDLER	SARAH STERLING	(773) 477-5300				Hardwood					Hardwood			Hardwood	Hardwood	Full	Hardwood	16X12			16X12	15X15	10X07		12X9	No additional rooms		Separate	Roof Deck	11/19/2013	11/25/2013	11/25/2013	01/10/2014		Coldwell Banker Residential	10115	Sheri Kamikow, CRS	105654	 		(312) 266-7000	11/19/2013	(312) 324-4807	RE/MAX Edge	17033	Barbara Barker	185777	(312) 798-9675	2.5%-$295 (on Net SP)	None
AT	3200	N	Lake Shore	DR	1201	Chicago	Illinois	60657	8006	Cook		299	229	278	Condo, High Rise (7+ Stories)	1	1966	08498545	CLSD		272500	216100	216100	190750	Cash	F	113%	79%	201	201	14213140481100				4706.69		2012	911	No		Unknown	No		12		1250	Estimated					5	2	2	0	2	0	2		0	Attached	None	None	Rare East, South and West view with east balcony facing Belmont Harbor. Glorious view. Expansive floor plan with step down living room, step up dining room.  Dinette in kitchen. 2 baths. Great entertaining floor plan. Needs your decorating touches and move right in. Verify all measurements of lot, structure and room count. Property is being sold subject to 24 CFR206.125.	Verify all information. Sold AS-IS. Addendums required after acceptance of offer. RESNET submission available PID#787349 or email offers to lizdudeck@msn.com Buyer responsible for all past due assessments, & fees.		Central Air	Gas, Forced Air			No				Heat, Air Conditioning, Water, Common Insurance, Security, Doorman, Exterior Maintenance, Scavenger, Snow Removal	Harbor House	Saraa	(773) 477-5300														Full		10X12			16X12	15X16	11X8		10X12	Balcony				12/02/2013	06/20/2014	06/20/2014	08/28/2014		Liz Dudeck & Assoc.	14624	Elizabeth Dudeck	107547	 		(773) 509-0199	12/04/2013	(773) 509-0199	Eldorrado Chicago Real Estate	18454	Alexis Eldorrado	134403	(312) 612-9061	2.5% (on Net SP)	None
AT	3200	N	Lake Shore	DR	2610	Chicago	Illinois	60657	8006	Cook	HARBOR HOUSE	299	299	278	Condo, High Rise (7+ Stories)	29	1966	08539546	CLSD		290000	275000	275000	290000	Conventional	N/A	95%	95%	18	18	14213140481252				4510.72		2012	873	No		No	No		26		1200	Estimated				N (North), S (South), E (East), City, Park	5	2	2	0	2	0	2		1	Attached	None	None	Popular split 2 bdrms/ 2bths floor plan with amazing view of Belmont Harbor & lake from all rooms. Newer kitchen, washer/ dryer in the unit. Lots of closets. Building has it all: elegant limestone foyer, impressive exercise room, pool, sundeck, parking,.. Pets OK ! Minutes to: lake, shopping, restaurants. Easy access to down town.	Easy to show. Please email: Miryanak@hotmail.com Realtor MUST be present!! Circle drive- 15 mint parking/talk w doorman, pls.		Central Air	Gas, Forced Air			No	Oven/Range, Refrigerator, Washer, Dryer		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Sauna, Service Elevator	Heat, Air Conditioning, Water, Gas, Common Insurance, Security System, Doorman, Exercise Facilities, Pool, Lawn Care, Scavenger, Snow Removal	SUDLER PROPERTY MANAGEMENT	N/A	(773) 477-5300				Carpet					Travertine			Ceramic Tile	Carpet	Full	Carpet	16X12			16X12	16X16	11X08		11X10	No additional rooms		Separate		02/18/2014	03/07/2014	03/07/2014	03/31/2014		Coldwell Banker Residential	10115	Mira Kovacevic	129584	 		(312) 266-7000	02/18/2014	(312) 915-4705	Coldwell Banker Residential	10115	Mira Kovacevic	129584	(312) 915-4705	2.5%-$295 (on Net SP)	None
AT	3200	N	Lake Shore	DR	502	Chicago	Illinois	60657	8006	Cook	HARBOR HOUSE	299	299	278	Condo	29	1966	08545235	CLSD		339000	335000	335000	339000	Cash	N/A	99%	99%	28	28	14213140481024				4063		2012	874	No		No	No		5		1150	Assessor					5	2	2	0	2	0	2		1.2	Attached	None	None	Breathtaking, forever unobstructed views of Belmont Harbor/ Lake Michigan. Rare 2 bed/2bath w/ in unit w/d lots of sun/natural light w dishwasher, dark hardwood floor, sunkin living room, en-suite master bath, stand-in shower & lots of storage! Elegant, high demand building, 24hr doorman, fitness center, pool, sundeck, garage valet parking pet friendly-Walk to express buses, schools, cafes, restaurants, shops & more!	PREVIOUS BUYER BACKED OUT DUE TO JOB RELOCATION. INSPECTION WAS PERFORMED AND VERY CLEAN! NO ISSUES W CONDITION OF BUILDING AND UNIT!		Central Air	Forced Air		Hardwood Floors, Storage	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer		Door Person, Coin Laundry, Exercise Room, Pool-Indoors, Service Elevator, Valet/Cleaner, Business Center	Heat, Air Conditioning, Water, Gas, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal	Harbor House Condominium Association	Scott	(773) 477-5300				Hardwood					Hardwood			Wood Laminate	Hardwood	Full	Hardwood	20X12			16X12	19X15	11X8		11X10	No additional rooms		Separate		02/25/2014	03/24/2014	03/24/2014	04/15/2014		RE/MAX Edge	17033	Boris Carrazana	170728	Barbara Barker	185777	(773) 435-1600	02/26/2014	(312) 772-6747	Jameson Sotheby's Intl Realty	10646	Timothy Salm	124019	(312) 929-1564	2.25% -$195 ON NET SP (on Net SP)	None
AT	3200	N	Lake Shore	DR	2609	Chicago	Illinois	60657	8006	Cook		299	299	278	Condo	30	1966	08554507	CLSD		169900	155000	155000	169900	Cash	N/A	91%	91%	37	37	14213140481251				3150	None	2012	610	No		Yes	No		26		0	Not Reported				W (West)	4	1	1	0	1	0	1		1	Attached	None	None	Beautifully rehabbed one-bedroom condo on the lakefront. 900 square ft, granite countertops w/undermount sink, 42" cherry cabinetry, SS appliance package, hardwood floors, marble bathroom, large bedroom, ample closet space, and tons of natural light. Full amenity building with exercise room, indoor pool, party room, 24 hr doorstaff, sundeck, and steps to everything Lakeview has to offer. Rental parking avail.			Central Air	Forced Air			No	Oven/Range, Microwave, Dishwasher, Refrigerator		Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Service Elevator	Heat, Air Conditioning, Water, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger	Sudler	Sarah Sterling	(111) 111-1111									Hardwood			Hardwood	Hardwood	None	Hardwood				15X12	19X13	9X7		10X7	No additional rooms		Combined w/ LivRm		03/10/2014	04/15/2014	04/15/2014	05/13/2014		Dream Town Realty	14090	George Selas	122677	 		(312) 242-1000	03/10/2014	(312) 925-7666	Baird & Warner	10274	Mary  Kaye Buettgen	183706	(773) 680-1703	2.5%-$295 (on Net SP)	None
AT	3200	N	Lake Shore	DR	1511	Chicago	Illinois	60657	8006	Cook		299	299	278	Condo, High Rise (7+ Stories)	30	1966	08558351	CLSD		399900	370000	370000	384900	Cash	N/A	96%	93%	60	60	14213140481132				3939.16	Homeowner, Senior	2012	868	No		No	No		15		1250	Landlord/Tenant/Seller				E (East), W (West), City, Lake/Water, Park	6	2	2	0	2	0	2		1	Attached	None	None	Luxury rehab in largest tier in full service bldg w/ incredible lake & sunset views! New hand scraped hickory wide-plank floors, new granite chef's kitchen w/ open pantry, breakfast nook & separate dining rm! New spa marble master bath w/double walk-in shower, custom closets, double pane windows w/motorized blinds, new in-unit w/d, 10' balcony, pets OK, indoor valet pkg ($179/mo), indoor pool, fitness center. Rare!	Recent luxury rehabbed!Kitchen is 1 yr old. Rare in-unit washer/dryer. Largest 2 bedroom tier in full service building in this incredible location with full lake views!		Central Air	Gas		Hardwood Floors	No	Oven/Range, Dishwasher, Refrigerator, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Security Door Locks, Valet/Cleaner, Curbs/Gutters, Sidewalks, Street Lights, Street Paved	Heat, Air Conditioning, Water, Gas, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Sudler	Sarah Sterling	(773) 477-5300				Hardwood					Hardwood			Hardwood	Hardwood	Full	Hardwood	14X12			15X11	19X14	11X08		11X10	Foyer, Breakfast Room	Separate Shower, Double Shower	Separate	Balcony, Storms/Screens	03/14/2014	05/12/2014	05/12/2014	06/24/2014		Coldwell Banker Residential	12198	Steven Malone	111971	 		(312) 943-1959	03/14/2014	(312) 965-4083	Berkshire Hathaway HomeServices KoenigRubloff	84228	Pearce Lashmett	165553	(312) 731-1800	2.5% - $295 (on Net SP)	None
AT	3200	N	LAKE SHORE	DR	1409	Chicago	Illinois	60657	8006	Cook		299	299	278	Condo, High Rise (7+ Stories)	30	1966	08563535	CLSD		164444	150000	150000	159949	Conventional	N/A	94%	91%	129	12	14213140481119				2,703.21	None	2012	623	No		No	No		14		900	Assessor					4	1	1	0	1	0	1	0	1	Attached	None	None	STEP INTO ELEGANCE INTO A LIMESTONE FOYER. CHOOSE OF COLORS FOR HARDWOOD FLOORS  REHABBED 1 BEDROOM,1 BATH W/NEW NEUTRAL CARPET THROUGHOUT,NEWLY PAINTED,SOLAR SHADES. SUN FILLED KITCHEN W/ NEW DARK CHERRY CABINETS W/MARBLE COUNTERS W/NEWER STAINLESS STEEL APPL. ELEGANT BATH W/MARBLE TILE & MERLOT CABINETRY. FULL AMENITY BUILDING W/FITNESS CENTER, INDOOR POOL, PARTY ROOM, BIKE RM & DOG FRIENDLY. LIKE A 5 STAR HOTEL	PLEASE TEXT OR CALL JOYCE MARSHALL @ 708-288-5234.  EASY TO SHOW. SHOWS LIKE A MODEL. YOUR CLIENT CAN CHOOSE THE HARDWOOD FLOORS OF THEIR CHOOSE, IF THEY DON'T LIKE THE CARPET.		Central Air	Gas, Forced Air		Storage	No	Oven/Range, Microwave, Refrigerator		Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Sauna, Service Elevator, Valet/Cleaner, Curbs/Gutters, Sidewalks, Street Lights, Street Paved	Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Sudler	Scott	(773) 477-5300		Yes							Carpet	TV-Cable		Stone	Carpet	None	Carpet				15X12	20X18	09X07		7X10	Foyer		Separate	Storms/Screens	03/20/2014	03/31/2014	03/31/2014	05/22/2014		America's Finest Real Estate	23741	Joyce Marshall, CSC	231871	 		(708) 403-0400	03/20/2014	(708) 288-5234	Coldwell Banker Residential	10115	Shannon Raglin	164920	(312) 505-9515	2.5% (on Net SP)	None
AT	3200	N	LAKE SHORE	DR	510	Chicago	Illinois	60657	8006	Cook		299	299	278	Condo	1	1968	08598111	CLSD		270000	230000	230000	250000	Cash	N/A	92%	85%	13	13	14213140481032				4510.72	None	2012	873	No		No	No		5		1250	Builder				E (East), Lake/Water	5	2	2	0	2	0	2		1	Attached	None	None	ESTATE SALE AT A PREMIER EAST LAKEVIEW BUILDING. LARGE STEP-DOWN LIVING ROOM, SEPARATE DINING ROOM OFF KITCHEN, 2 LARGE BD'S WITH ADJOINING FULL BATHS. ALL ROOMS WITH GREAT LAKE VIEWS. UNIT IN ORIGINAL CONDITION, NEEDS EXTENSIVE UPDATING- PRICED ACCORDINGLY. BLDG WITH DOORMAN, POOL, WORKOUT ROOM AND AVAILABLE ON SITE GARAGE PARKING. FANTASTIC LOCATION. QUICK CLOSING. SOLD AS-IS.	Agent related to seller, no financial interest. Listed property taxes do not include any exemptions.		Central Air	Gas			No	Oven/Range, Dishwasher, Refrigerator, Washer, Dryer		Door Person, Coin Laundry, Elevator, Exercise Room, Storage, Party Room, Sundeck, Pool-Indoors, Receiving Room, Service Elevator, Valet/Cleaner	Heat, Air Conditioning, Water, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	N/A	N/A	(000) 000-0000		Yes		Carpet					Vinyl			Vinyl	Carpet	Full	Carpet	12X15			13X15	16X16	11X08		10X10	No additional rooms		Separate		04/28/2014	05/10/2014	05/10/2014	06/19/2014		Urban Domain	16648	Miroslaw Czerkas	136310	 		(773) 661-0900	04/28/2014	(312) 330-7112	Coldwell Banker Residential	10272	Robert Kohler	123828	(773) 983-5797	2.5%-$395 (on Net SP)	None
AT	3200	N	Lake Shore	DR	1402	Chicago	Illinois	60657	8006	Cook	Harbor House	299	299	278	High Rise (7+ Stories)	29	1972	08616652	CLSD		349900	330000	330000	339900	Conventional	N/A	97%	94%	19	19	14213140481112				4510.72	None	2012	907	No		No	No		14		1250	Estimated				E (East), Lake/Water, Park	5	2	2	0	2	0	2		1	Attached	None	None	Breathtaking lake/park/harbor views from every room of popular split 2 BR/2Ba floor plan. Newly decorated.  Formal dining room overlooking LR, oak floors, granite counters, SS appliances, new carpeting. Washer/dryer can be installed. Full amenity building with everything at your doorstep.  Move right in.			Central Air	Gas		Wood Laminate Floors	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Disposal		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Pool-Indoors, Receiving Room, Service Elevator, Valet/Cleaner	Heat, Air Conditioning, Water, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Sudler	Sara	(773) 477-5300		Yes		Carpet					Hardwood			Vinyl	Carpet	Full	Carpet	16X12			16X12	16X16	11X8		11X10	No additional rooms		Separate	Balcony, Storms/Screens	05/16/2014	06/03/2014	06/03/2014	07/10/2014		Berkshire Hathaway HomeServices KoenigRubloff	10317	Lora Perlman	100569	 		(312) 368-5300	05/16/2014	(312) 268-2792	Baird & Warner	10013	Steven Heilig	176348	(312) 307-1855	2.5% - $325 (on Net SP)	None
AT	3200	N	Lake Shore	DR	2310	Chicago	Illinois	60657	8006	Cook		299	299	278	Condo	30	1968	08652487	CLSD		359900	280000	280000	297000	Cash	N/A	94%	78%	429	429	14213140481219				4212.75	None	2013	920	No		No	No		23		1200	Estimated				E (East)	5	2	2	0	2	0	2				None	None	Breathtaking Lake Views, Belmont Harbor, highly  sought after 2 bedroom 2 bath split floor plan.  Sunken living room, pergo floors, light & bright.  Lots of closet space, nicely maintained.			Central Air	Gas, Forced Air			No	Oven/Range, Dishwasher, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Security Door Locks, Service Elevator, Valet/Cleaner, Sidewalks, Street Lights, Street Paved	Heat, Air Conditioning, Water, Gas, Common Insurance, Doorman	na	na	(000) 000-0000													Parquet	Full		12X16			12X16	16X17	11X8		10X11	No additional rooms				06/22/2014	08/24/2015	08/24/2015	10/22/2015		Chicagoland Brokers, Inc.	18505	Beverly Covyeau	189871	 		(773) 745-1000	06/22/2014	(773) 704-4704	Worldmax Properties	86099	Anna Luo	879526		2.5-$250 (on Net SP)	None
